Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Ice n Spice,250,Fast Food,Kanpur,Mall Road,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,77
G T Marg Dhaba,100,North Indian,Kanpur,IIT Kanpur,Dhaba,2pm to 11pm(Mon-Sun),Average,3.2,54
Latika’s Thalia,600,"Fast Food,Bakery",Kanpur,Parade,Quick Bites,9am to 10pm(Mon-Sun),Average,3.0,79
Z Bakers,400,Bakery,Kanpur,Mall Road,Bakery,10am to 1030pm(Mon-Sun),Good,3.9,82
The Pizza Wale,200,Pizza,Kanpur,Lal Bangla,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.9,55
Krishna Bhojnalaya,250,North Indian,Kanpur,Ghantaghar,Quick Bites,9am to 10pm(Mon-Sun),Average,3.2,51
Pamela Restaurant,400,North Indian,Kanpur,Kakadeo,Casual Dining,10am to 11pm(Mon-Sun),Good,3.6,77
Bake N More,300,"South Indian,Chinese,Fast Food,Bakery",Kanpur,Keshavpuram,Quick Bites,9am to 10pm(Mon-Sun),Good,3.6,81
Urban Swad,500,"Fast Food,Pizza",Kanpur,Lal Bangla,Quick Bites,11am to 10pm(Mon-Sun),Very Good,4.0,77
Udta Punjab,200,Beverages,Kanpur,Mall Road,Beverage Shop,10am to 10pm(Mon-Sun),Good,3.8,59
New Kesarwani Dosa,250,South Indian,Kanpur,Parade,Quick Bites,12noon to 1030pm(Mon-Sun),Average,2.8,125
Bombay Fast Food,400,"Chinese,Fast Food,South Indian",Kanpur,Arya Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,84
Medhanshi Bakers,500,"Bakery,Desserts",Kanpur,Azad Nagar,Bakery,9am to 9pm(Mon-Sun),Average,3.4,24
Mr.Brown,400,"Bakery,Desserts,Fast Food",Kanpur,Mall Road,Quick Bites,8am to 10pm(Mon-Sun),Good,3.9,155
Muskaan Fast Food,250,North Indian,Kanpur,Rawatpur,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,42
LIghts Camera Action,600,"North Indian,Chinese",Kanpur,Ashok Nagar,Café,1pm to 11pm(Mon-Sun),Average,2.7,63
Four Season,600,North Indian,Kanpur,Shyam Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,120
The Pizza Restaurant,300,"Pizza,Fast Food,Chinese,South Indian",Kanpur,Kidwai Nagar,Quick Bites,11am to 11pm(Mon-Sun),İyi,3.9,129
Gallery of Pizza,500,"Pizza,Fast Food",Kanpur,Panki,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.6,75
Cawnpore 1857 - The Landmark Hotel,2200,North Indian,Kanpur,The Landmark Hotel-- Mall Road,Fine Dining,730pm to 1130pm(Mon-Sun),Good,3.9,117
Jai Spicy Corner,200,"North Indian,Fast Food,Chinese",Kanpur,Kidwai Nagar Market,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,58
Ajmeri Darbar,600,North Indian,Kanpur,Rawatpur,Casual Dining,12noon to 10pm(Mon-Sun),Good,3.7,66
Vaango,600,South Indian,Kanpur,Mall Road,Food Court,11am to 1030pm(Mon-Sun),Good,3.5,78
Paapi Paet,350,Indian,Kanpur,Kakadeo,Quick Bites,7pm to 4am(Mon-Sun),Good,3.9,84
Tricone Pizza,150,Pizza,Kanpur,Shastri Nagar,Quick Bites,1pm to 11pm(Mon-Sun),Good,3.7,84
Kalyan-G-Bakery,200,"Bakery,Desserts",Kanpur,Naveen Market-- Mall Road,Bakery,1130am to 10pm(Mon-Sun),Good,3.6,105
Urban India Family Restaurant,400,"North Indian,Fast Food",Kanpur,Panki,Quick Bites,10am to 10pm(Mon-Sun),Good,3.7,82
New Tiwari Sweets,150,"Mithai,Street Food,North Indian,South Indian,Fast Food",Kanpur,Jajmau,Sweet Shop,11am to 10pm(Mon-Sun),Good,3.6,55
Delhi Darbar,500,"North Indian,Chinese,Fast Food",Kanpur,Shastri Nagar,Casual Dining,12noon to 11pm(Mon-Sun),Average,2.6,116
Kathi Junction,400,Fast Food,Kanpur,Swaroop Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Average,2.7,71
Cafe Nu,500,Cafe,Kanpur,Mall Road,Café,"8am to 10pm(Mon-Sat),9am to 4pm(Sun)",Very Good,4.0,65
Google Fast Food,200,"Fast Food,Chinese",Kanpur,Nandlal Chawraha,Quick Bites,2pm to 10pm(Mon-Sun),Good,3.8,87
Muradabadi Chicken Biryani & Hyderabadi Chicken Biryani,200,Biryani,Kanpur,Kakadeo,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.8,139
Rain Foresto Cafe,700,"North Indian,Chinese",Kanpur,Azad Nagar,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.9,46
Goli Vada Pav,200,Street Food,Kanpur,Birhana Road,Quick Bites,10am to 10pm(Mon-Sun),Good,3.7,86
Samosa 0512,100,Street Food,Kanpur,Birhana Road,Quick Bites,"1036am to 1036pm(Mon),11am to 10pm...",Good,3.7,57
Pahalwan Ji Ka Special Mattha,100,"Healthy Food,Juices",Kanpur,Mall Road,none,6am to 1pm(Mon-Sun),Very Good,4.1,73
Ram Corner,150,"Mithai,Bakery,Chinese",Kanpur,Saket Nagar,Sweet Shop,11am to 11pm(Mon-Sun),Good,3.5,65
Swad Fast Food,250,"Burger,Chinese,Fast Food",Kanpur,Kidwai Nagar Market,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.6,77
Madras Cafe,200,South Indian,Kanpur,Lal Bangla,Quick Bites,10am to 10pm(Mon-Sun),Good,3.8,47
Sanjha Chulha Restaurant,1200,"Mughlai,North Indian",Kanpur,Nandlal Chawraha,Casual Dining,2pm to 11pm(Mon-Sun),Good,3.7,122
Satyam Restaurant,600,"North Indian,Chinese,South Indian,Fast Food",Kanpur,Hotel Satyam-- IIT Kanpur,Casual Dining,"10am to 11pm(Mon-Wed),11am to 11pm(Thu-Sun)",Good,3.6,94
Ajmeri Darbar,200,"Mughlai,Mediterranean",Kanpur,Mall Road,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.6,57
Chillers 7,200,"Bakery,Burger,Cafe,Chinese,Desserts,Fast Food",Kanpur,Saket Nagar,Quick Bites,10am to 10pm(Mon-Sun),Good,3.6,98
Baba Sweethouse,300,"Desserts,North Indian",Kanpur,Colonel Ganj,Quick Bites,11am to 10pm(Mon-Sun),Good,3.8,110
Durga Sweets & Restaurant,150,"North Indian,Fast Food",Kanpur,Lal Bangla,Quick Bites,1030am to 1045pm(Mon-Sun),Good,3.6,66
Amantran Fast Food,400,Fast Food,Kanpur,Kidwai Nagar Market,Casual Dining,1030am to 1030pm(Mon-Sun),Average,2.8,73
F&C Fast Food,200,Fast Food,Kanpur,Barra,Quick Bites,11am to 10pm(Mon-Sun),Good,3.6,53
Eat&Meet,350,"Continental,Fast Food",Kanpur,Sharda Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,73
Thikana Restaurant,400,"Fast Food,North Indian",Kanpur,Saket Nagar,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.8,61
Chaiology-By Chai Walazz,200,"Continental,Tea",Kanpur,Ashok Nagar,Quick Bites,11am to 1045pm(Mon-Sun),Good,3.6,40
Baba Jalebi,200,Mithai,Kanpur,Nandlal Chawraha,Quick Bites,"11am to 1250pm,4pm to 950pm(Mon-Sun)",Good,3.7,29
New Dipali Sweets,250,"Street Food,Mithai",Kanpur,Lal Bangla,Quick Bites,7am to 9pm(Mon-Sun),Average,3.3,10
The Salt - Hotel Vijay Intercontinental,1600,"North Indian,Chinese",Kanpur,Tilak Nagar,Fine Dining,8am to 1030pm(Mon-Sun),Good,3.9,49
Solitaire,850,"North Indian,Chinese,Continental",Kanpur,Swaroop Nagar,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,99
Sanjeet Mandal Ka Momo,150,Street Food,Kanpur,Kakadeo,Quick Bites,11am to 11pm(Mon-Sun),Poor,2.4,82
Kukkad at Nukkad,750,"Mughlai,North Indian",Kanpur,Swaroop Nagar,Quick Bites,"3pm to 11pm(Mon,Tue,Wed,Fri,Sat,Sun),Closed...",Average,3.4,90
YUMZIE,300,"Pizza,Fast Food",Kanpur,Nandlal Chawraha,Quick Bites,1pm to 10pm(Mon-Sun),Good,3.5,47
Paavan Bakery,400,"Bakery,Desserts",Kanpur,Fazalganj,Bakery,6am to 11pm(Mon-Sun),Good,3.7,67
Chicken Adda,500,"BBQ,North Indian",Kanpur,Kakadeo,Quick Bites,"2pm to 10pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,2.7,81
"D"" pizzeria""",500,Pizza,Kanpur,Barra,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,36
Petoo,350,"North Indian,Continental,Chinese,Burger",Kanpur,Kakadeo,Quick Bites,11am to 11pm(Mon-Sun),Poor,2.3,76
Mango I Foods,500,"Chinese,North Indian,South Indian",Kanpur,Indira Nagar,Quick Bites,1030am to 10pm(Mon-Sun),Average,3.3,62
Chicken Mall,400,North Indian,Kanpur,Mall Road,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,69
Lala Foods,200,Fast Food,Kanpur,Lal Bangla,Quick Bites,130pm to 1030pm(Mon-Sun),Good,3.6,35
Excellent China Town,300,"Chinese,North Indian",Kanpur,Phoolbagh,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,28
Cool Minutes,300,Fast Food,Kanpur,Ashok Nagar,Quick Bites,"Closed(Mon),1130am to 930pm(Tue-Sun)",Good,3.5,55
Ambi Baba Dosa,300,"South Indian,Chinese",Kanpur,IIT Kanpur,Quick Bites,1130am to 11pm(Mon-Sun),Average,2.7,69
Breads et al,300,"Bakery,Desserts",Kanpur,Swaroop Nagar,Bakery,9am to 10pm(Mon-Sun),Good,3.5,31
Food Carnival,200,"Rolls,North Indian",Kanpur,Arya Nagar,Quick Bites,3pm to 1030pm(Mon-Sun),Good,3.8,54
Dn'D Dine N Drive,300,Fast Food,Kanpur,Lal Bangla,Food Truck,12noon to 10pm(Mon-Sun),Good,3.7,31
Agra Vala Sweets,200,"Street Food,Mithai",Kanpur,Ashok Nagar,Quick Bites,9am to 11pm(Mon-Sun),Good,3.7,65
Mast Banarasi Paan,200,"Paan,Desserts",Kanpur,Nandlal Chawraha,Paan Shop,11am to 1150pm(Mon-Sun),Good,3.7,46
Mansa Sweets & Restaurant,800,"North Indian,South Indian,Chinese",Kanpur,Geeta Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,98
Chak De Fast Food,60,Fast Food,Kanpur,Mall Road,Quick Bites,10am to 10pm(Mon-Sun),Average,2.9,51
Agra Sweet House,200,"Street Food,Desserts,Mithai",Kanpur,Ashok Nagar,Quick Bites,9am to 10pm(Mon-Sun),Good,3.7,47
Dot In Takeaway,250,"North Indian,South Indian,Chinese,Continental,Mughlai,Fast Food",Kanpur,Lal Bangla,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,39
The Ice House,200,"Ice Cream,Desserts",Kanpur,Swaroop Nagar,Dessert Parlor,1230pm to 1230AM(Mon-Sun),Good,3.9,49
Mc Paa Family Restaurant,250,"Pizza,Burger,Fast Food",Kanpur,Keshavpuram,Quick Bites,11am to 10pm(Mon-Sun),Average,3.4,19
Mama Mio Ice Cream,200,"Desserts,Ice Cream",Kanpur,Gutaiya,Dessert Parlor,"1130pm to 12midnight(Mon),1127pm to 12midnight...",Average,3.3,29
Chatora Junction,200,"Chinese,North Indian",Kanpur,Arya Nagar,Quick Bites,11am to 11pm(Mon-Sun),Buono,3.9,69
Brewbakes Cafe,400,"Beverages,Fast Food",Kanpur,Ashok Nagar,Café,10am to 1030pm(Mon-Sun),Good,3.5,12
Cheers Milkshakes,300,Beverages,Kanpur,Tilak Nagar,Beverage Shop,11am to 10pm(Mon-Sun),Good,3.8,23
Ashok Chole Kulche,150,"North Indian,Street Food",Kanpur,Barra,Quick Bites,9am to 4pm(Mon-Sun),Good,3.6,26
