Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Eat and Burp,300,Fast Food,Jalandhar,Adarsh Nagar,none,12noon to 11pm(Mon-Sun),Average,3.0,23
The Urban Angeethi,450,North Indian,Jalandhar,PPR Market,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,72
Barista Cafe & Lounge,650,Cafe,Jalandhar,Urban Estate,Café,10am to 11pm(Mon-Sun),Good,3.7,47
Ki & Ka Cafe & Lounge,700,"Cafe,North Indian",Jalandhar,Maqsudan,Café,11am to 11pm(Mon-Sun),Good,3.5,65
Am Pm Fast Food,300,"South Indian,Chinese,Fast Food",Jalandhar,Shastri Nagar,Quick Bites,12noon to 1030pm(Mon-Sun),Average,3.4,33
Chop Chop Daily,400,"North Indian,Fast Food",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,25
Soami Fast Food,300,"Continental,Italian",Jalandhar,Adarsh Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,16
Sab Kuch 99,200,"North Indian,Chinese",Jalandhar,Model Town,none,11am to 11pm(Mon-Sun),Average,3.3,21
Bablu Chick Chick Corner,400,"North Indian,Chinese",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,76
Lovely Bake Studio,300,Bakery,Jalandhar,Nakodar Road,Bakery,10am to 12midnight(Mon-Sun),Very Good,4.4,326
The Belgian Waffle Co.,400,"Desserts,Beverages",Jalandhar,Model Town,none,11am to 12midnight(Mon-Sun),Excellent,4.5,273
Feast Hub,600,"Pizza,Burger,Continental,Fast Food",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,254
Hot Drive,200,"Chinese,North Indian,Continental",Jalandhar,Model Town,Quick Bites,430pm to 11pm(Mon-Sun),Very Good,4.0,276
Jacks - All American Creamery,600,"Pizza,Fast Food,Beverages",Jalandhar,Urban Estate,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,160
Caldo's Pizza & Cafe,500,"Italian,Beverages,Pizza,Sandwich,Fast Food",Jalandhar,Model Town,Quick Bites,1030am to 1130pm(Mon-Sun),Good,3.7,254
Bonfire,600,"North Indian,Chinese",Jalandhar,PPR Market,Quick Bites,"12noon to 11pm(Mon,Tue,Thu,Fri,Sat,Sun)...",Very Good,4.1,228
Sagar Ratna,700,"South Indian,North Indian,Chinese",Jalandhar,Model Town,Casual Dining,10am to 11pm(Mon-Sun),Good,3.9,235
La Pino'z Pizza,800,"Italian,Pizza",Jalandhar,Model Town,Quick Bites,930am to 11pm(Mon-Sun),Very Good,4.3,230
Hotel Plaza,300,"North Indian,Biryani,Desserts",Jalandhar,Shastri Nagar,Quick Bites,7am to 11pm(Mon-Sun),Good,3.7,203
Hungry Kya?,300,North Indian,Jalandhar,Shastri Nagar,Quick Bites,930am to 1030pm(Mon-Sun),Good,3.9,111
B4 Veg & Nonveg Dhaba,400,"Fast Food,North Indian",Jalandhar,Adarsh Nagar,Dhaba,11am to 11pm(Mon-Sun),Very Good,4.1,174
Anil Fast Food And Ice Cream,300,"Fast Food,Ice Cream",Jalandhar,Shastri Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Very Good,4.2,189
New H.S. King Kulfi & Veg. Restaurant,300,"North Indian,Desserts,Chinese,Burger,Biryani",Jalandhar,Shastri Nagar,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.9,178
Urban Dhaba,400,"North Indian,Chinese",Jalandhar,Urban Estate,Quick Bites,1130am to 11pm(Mon-Sun),Very Good,4.1,198
Inderprasth Khana Khazana,400,"North Indian,Chinese",Jalandhar,Model House,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,30
Ansalade,300,"Italian,Continental,Beverages,Salad",Jalandhar,Model Town,Quick Bites,"915am to 11pm(Mon,Tue,Wed,Thu,Fri,Sun)...",Average,3.4,28
Dumpling Hood,400,"Fast Food,Beverages",Jalandhar,Model Town,Beverage Shop,1230pm to 11pm(Mon-Sun),Average,3.4,46
