Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Rozana,300,"Chinese,North Indian,Rolls",Allahabad,Civil Lines,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,44
Lazizo Restaurant & Cafe,300,"Street Food,North Indian,Fast Food",Allahabad,Colonel Ganj,Quick Bites,9am to 11pm(Mon-Sun),Average,3.1,28
Hyderabadi Biryani,400,"North Indian,Mughlai,Biryani",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,36
Softy Corner,150,"Ice Cream,Desserts",Allahabad,Civil Lines,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.7,30
Taste in Kasba,500,"North Indian,South Indian,Fast Food",Allahabad,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Average,2.6,48
Combo King,450,"Indian,Chinese,Fast Food,North Indian",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,28
Cravings Food Corner,250,Fast Food,Allahabad,Civil Lines,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.7,21
Shalimar Restaurant,450,North Indian,Allahabad,Leader Road,Casual Dining,10am to 11pm(Mon-Sun),Good,3.6,14
Zafar Ki Rasoi,300,"North Indian,Mughlai",Allahabad,Katra,Dhaba,5pm to 11pm(Mon-Sun),Average,2.6,24
The Baker's Table,300,"Desserts,Bakery",Allahabad,George Town,Dessert Parlor,10am to 11pm(Mon-Sun),Good,3.5,8
Kohinoor Restaurant,800,"North Indian,Chinese",Allahabad,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,27
Baskin Robbins,300,Ice Cream,Allahabad,Civil Lines,Dessert Parlor,1130am to 1130pm(Mon-Sun),Good,3.7,31
Rockk Onn Dine & Lounge,500,"North Indian,Chinese",Allahabad,Rajrooppur,Café,11am to 11pm(Mon-Sun),Average,3.0,15
Charcoal,350,"North Indian,Sandwich,Burger,Beverages",Allahabad,Katra,Quick Bites,11am to 1130pm(Mon-Sun),Average,3.3,11
Pocket Meals,200,"North Indian,Chinese",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,13
Zaika Restaurant,800,North Indian,Allahabad,Civil Lines,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,7
Aagman Restaurant,400,North Indian,Allahabad,Katra,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,22
Chicken Khurana,200,North Indian,Allahabad,Civil Lines,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.0,8
The Frozen Kitchen,250,"North Indian,Chinese",Allahabad,Civil Lines,Quick Bites,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.4,16
Kalika Restaurant,400,North Indian,Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,26
