Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Mak Foodies,100,Fast Food,Gorakhpur,Azad Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,44
Cinnamon,600,"Continental,Fast Food,North Indian",Gorakhpur,Betiahata,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,153
Agrawal Restra,1000,"Chinese,North Indian,Pizza",Gorakhpur,Betiahata,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,70
Cafe Mitrah,400,"Cafe,Fast Food",Gorakhpur,Golghar,Café,"11am to 10pm(Mon-Sat),1pm to 10pm(Sun)",Good,3.7,193
Lazeez Restaurant,400,North Indian,Gorakhpur,Azad Nagar,Quick Bites,10am to 1030pm(Mon-Sun),Average,3.3,66
Apple Cafe & Bakery,500,"Bakery,Coffee,Continental,Fast Food,North Indian,Pizza,Sandwich,South Indian",Gorakhpur,Shahpur,Bakery,9am to 11pm(Mon-Sun),Average,3.4,105
OASIS - HOTEL PARK REGENCY,1000,North Indian,Gorakhpur,Phase 3rd,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,58
Shiv Ganga Bakers,100,Bakery,Gorakhpur,Golghar,Bakery,11am to 11pm(Mon-Sun),Average,3.4,32
Munchies Cafe,300,Fast Food,Gorakhpur,Golghar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,33
Pizza Point,100,Pizza,Gorakhpur,Azad Nagar,Quick Bites,12noon to 10pm(Mon-Sun),Good,3.7,82
Ice Cream Rolls,200,"Ice Cream,Desserts",Gorakhpur,Golghar,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.4,13
Brewerz - The Coffee Bar,600,"Coffee,Cafe",Gorakhpur,Azad Nagar,Café,10am to 10pm(Mon-Sun),Average,3.4,89
Biryani Darbar,200,Biryani,Gorakhpur,Golghar,Quick Bites,1030am to 1030pm(Mon-Sun),Average,3.3,49
Keventers,400,"Desserts,Beverages,Ice Cream",Gorakhpur,Betiahata,Beverage Shop,10am to 11pm(Mon-Sun),Good,3.5,41
Shahanshah -Taste Mein Baap,800,"Chinese,Continental,Indian",Gorakhpur,Golghar,Casual Dining,1130am to 11pm(Mon-Sun),Average,3.4,64
Rollsryce,100,Rolls,Gorakhpur,Rapti Nagar Phase 4,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,62
Cake O Holics,200,"Chinese,Indian,Bakery",Gorakhpur,Ilahi Bagh,Bakery,11am to 11pm(Mon-Sun),Average,3.2,75
Up 53,300,"Chinese,North Indian",Gorakhpur,Golghar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,31
Singh Biryani Corner,100,North Indian,Gorakhpur,Golghar,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.4,37
Abbasi Chicken Crunchy Bites,100,"Burger,Fast Food",Gorakhpur,Bade Kajipur,Quick Bites,1230pm to 930pm(Mon-Sun),Good,3.5,79
RED Chilly The Restaurant,500,"North Indian,Chinese",Gorakhpur,Azad Nagar,Quick Bites,7am to 11pm(Mon-Sun),Average,3.3,30
AFC Restaurant,400,American,Gorakhpur,Kawwa Bagh Colony,Quick Bites,11am to 10pm(Mon-Sun),Average,3.3,59
Much More,200,"Chinese,North Indian",Gorakhpur,Golghar,Café,11am to 10pm(Mon-Sun),Average,3.3,15
Via-Kitchen,250,Fast Food,Gorakhpur,Hussain Nagar,Quick Bites,"12noon to 10pm(Mon),12noon to 1030pm(Tue-Sun)",Average,3.4,33
Momo Cabin,200,"Chinese,Momos",Gorakhpur,Shahpur,Quick Bites,1pm to 930pm(Mon-Sun),Average,3.3,39
S S Restaurant,600,"Continental,Indian,North Indian",Gorakhpur,Rapti Nagar Phase 4,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,50
Cafeshala,200,"Rolls,Pizza,Burger,Fast Food,Sandwich,Wraps",Gorakhpur,Hussain Nagar,Café,11am to 9pm(Mon-Sun),Average,3.4,34
Foodies,200,"Chinese,Fast Food",Gorakhpur,North Humayunpur,Quick Bites,"1030am to 930pm(Mon,Tue,Sat),10am to 11pm...",Good,3.5,50
Goli Vada Pav,200,"Fast Food,Rolls",Gorakhpur,Dayanand Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,74
Bindass Dhabha,100,North Indian,Gorakhpur,Basantpur,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,45
Tip Top Eggroll & Biryani Corner,100,"North Indian,Fast Food,Rolls",Gorakhpur,Betiahata,Quick Bites,11am to 1015pm(Mon-Sun),Good,3.5,70
