Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
SGD Food,400,"North Indian,Chinese",Ahmedabad,Sangath Mall-- Chandkheda,Quick Bites,8am to 12midnight(Mon-Sun),Average,3.0,1410
Melt In,500,"Fast Food,Desserts",Ahmedabad,Bodakdev,Quick Bites,12noon to 12midnight(Mon-Sun),Very Good,4.2,953
Santushti,300,"Beverages,Ice Cream,Desserts",Ahmedabad,Bodakdev,Dessert Parlor,1030am to 2am(Mon-Sun),Very Good,4.3,427
Masala Canteen,900,North Indian,Ahmedabad,Vastrapur,Casual Dining,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Very Good,4.2,443
Hamfoo's,500,"Pizza,Italian",Ahmedabad,Prahlad Nagar,Quick Bites,11am to 3am(Mon-Sun),Good,3.9,1096
Karnavati Snacks,200,Fast Food,Ahmedabad,Satellite,Quick Bites,10am to 1130pm(Mon-Sun),Good,3.6,815
Hoggeterians,600,"Italian,Fast Food,North Indian,Mexican,Chinese,Beverages,Continental",Ahmedabad,Navrangpura,none,8pm to 4am(Mon-Sun),Very Good,4.2,701
Taste Of Mumbai - Bombay Street Cafe,450,"Fast Food,South Indian,Beverages",Ahmedabad,Prahlad Nagar,Quick Bites,1130am to 1130pm(Mon-Sun),Very Good,4.0,803
Sphere Lounge - Hotel Ramada,1100,Cafe,Ahmedabad,Ramada-- Prahlad Nagar,Café,6pm to 2am(Mon-Sun),Very Good,4.2,770
Faasos,600,"Fast Food,North Indian,Biryani,Desserts",Ahmedabad,Vastrapur,Quick Bites,9am to 1am(Mon-Sun),Good,3.5,536
Dangee Dums,450,"Desserts,Bakery",Ahmedabad,Sigma Legacy Building-- Vastrapur,Dessert Parlor,11am to 1230AM(Mon-Sun),Very Good,4.0,476
Choice Snack Bar,600,"Fast Food,Street Food,Italian,Beverages",Ahmedabad,C G Road,Quick Bites,930am to 1130pm(Mon-Sun),Very Good,4.1,610
ROTI DA WRAPS,300,Fast Food,Ahmedabad,Himalaya Mall-- Gurukul,Kiosk,12noon to 11pm(Mon-Sun),Good,3.8,187
Zaika Darbar,500,"Arabian,North Indian",Ahmedabad,Sarkhej,Casual Dining,12noon to 1115pm(Mon-Sun),Good,3.9,135
Southern Grub,550,"South Indian,Fast Food",Ahmedabad,Sola,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,165
Alfa,750,"North Indian,Chinese",Ahmedabad,Sector 16-- Gandhinagar,Casual Dining,"1130am to 330pm,630pm to 11pm(Mon-Sun)",Average,3.4,175
Chatkazz,250,Fast Food,Ahmedabad,Infocity,Quick Bites,8am to 1030pm(Mon-Sun),Average,2.7,184
One Ten Restaurant,550,North Indian,Ahmedabad,Chandkheda,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,2.8,183
Mr. Puff,300,"Bakery,Fast Food",Ahmedabad,Sola,Bakery,10am to 11pm(Mon-Sun),Good,3.7,173
Marky Momos,800,"Momos,Chinese,Italian",Ahmedabad,Prahlad Nagar,Quick Bites,"11am to 1130pm(Mon-Fri),11am to 12midnight...",Very Good,4.2,124
Punjab Malwa,500,North Indian,Ahmedabad,Gota,Dhaba,11am to 11pm(Mon-Sun),Average,3.3,128
Meals On Wheels,500,North Indian,Ahmedabad,Prahlad Nagar,none,"11am to 4pm,7pm to 11pm(Mon-Sun)",Average,3.3,189
Nadan Thattukada,550,Kerala,Ahmedabad,Ambavadi,Casual Dining,"12noon to 330pm,7pm to 11pm(Mon-Sun)",Good,3.5,142
Anu's Kitchen,300,Gujarati,Ahmedabad,Satellite,none,8am to 4pm(Mon-Sun),Very Good,4.1,100
Tulsi Restaurant,550,"North Indian,Chinese",Ahmedabad,Gulbai Tekra,Casual Dining,"11am to 330pm,7pm to 11pm(Mon-Sun)",Average,3.2,157
Jajarmaan,1300,"Chinese,North Indian,Mexican,Gujarati",Ahmedabad,Bodakdev,Casual Dining,"11am to 3pm,7pm to 10pm(Mon-Sun)",Good,3.9,137
Vipul Dudhiya Sweets,250,Mithai,Ahmedabad,Satellite,Sweet Shop,9am to 9pm(Mon-Sun),Very Good,4.1,133
Dhadoom,400,Fast Food,Ahmedabad,C G Road,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,108
Yuvi The Multi Cuisine Restaurant,600,North Indian,Ahmedabad,Sola,Casual Dining,"11am to 3pm,6pm to 11pm(Mon-Sun)",Good,3.6,157
Ashray,400,"Chinese,North Indian",Ahmedabad,Subhash Bridge,Casual Dining,"11am to 3pm,630pm to 11pm(Mon-Sun)",Average,3.4,133
Shiv Food Service,250,Gujarati,Ahmedabad,Bodakdev,Bhojanalya,8am to 1030pm(Mon-Sun),Good,3.6,177
GulalWadi,600,"Chinese,North Indian",Ahmedabad,Memnagar,Quick Bites,630pm to 3am(Mon-Sun),Good,3.8,173
Quiney,400,Fast Food,Ahmedabad,Prahlad Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,147
Shiv Shakti,500,"Rajasthani,Gujarati",Ahmedabad,Chandkheda,Casual Dining,"12noon to 4pm,8pm to 12midnight(Mon-Sun)",Good,3.6,177
New City Lake Restaurant,550,"North Indian,Chinese,Continental,Mexican",Ahmedabad,Vastrapur,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.5,159
Lalabhai Sevusalwala,200,Street Food,Ahmedabad,Vastrapur,Quick Bites,11am to 10pm(Mon-Sun),Good,3.9,146
Raj The Biryani House,400,"North Indian,Chinese",Ahmedabad,Chandkheda,none,11am to 11pm(Mon-Sun),Average,2.5,141
Tummy Fillers,300,Fast Food,Ahmedabad,Chandkheda,Quick Bites,10am to 10pm(Mon-Sun),Good,3.5,193
Ladli Fast Food,250,Fast Food,Ahmedabad,Paldi,Quick Bites,"11am to 11pm(Mon-Sat),1pm to 11pm(Sun)",Good,3.8,162
Pizza Junction,450,"Pizza,Fast Food",Ahmedabad,Sarkhej,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,151
TGB Cafe n Bakery,350,"Bakery,Fast Food,Beverages",Ahmedabad,Navrangpura,Bakery,9am to 11pm(Mon-Sun),Good,3.6,139
Coffee Shoffee,250,Fast Food,Ahmedabad,Naranpura,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,157
Yash Food Point,250,"North Indian,South Indian,Chinese",Ahmedabad,Infocity,Quick Bites,8am to 10pm(Mon-Sun),Average,2.9,131
Superia,500,"North Indian,Chinese",Ahmedabad,Nikol,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.9,167
Eggs Point,300,Fast Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.7,174
Annapurna Idli Corner,200,South Indian,Ahmedabad,Mani Nagar,Casual Dining,10am to 4pm(Mon-Sun),Good,3.8,153
Friends Coffee Bar,300,"Fast Food,Rolls,Beverages",Ahmedabad,Satellite,Quick Bites,11am to 11pm(Mon-Sun),İyi,3.6,149
Food Post,500,"North Indian,Chinese",Ahmedabad,Paldi,Quick Bites,10am to 11pm(Mon-Sun),Good,3.8,158
The South Wind,350,South Indian,Ahmedabad,SOBO Center-- Bopal,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.6,154
Simply Meaty,600,"North Indian,Mughlai",Ahmedabad,Bopal,Casual Dining,"1130am to 3pm,630pm to 1130pm(Mon-Sun)",Very Good,4.1,110
Cuckoo's Nest,500,"North Indian,Gujarati,Fast Food",Ahmedabad,Navrangpura,Casual Dining,7am to 11pm(Mon-Sun),Average,2.7,142
Southern India,600,South Indian,Ahmedabad,Sola,Casual Dining,"11am to 3pm,6pm to 11pm(Mon-Sun)",Good,3.6,127
The Waffle Cafe,250,"Desserts,Fast Food",Ahmedabad,Vastrapur,Dessert Parlor,10am to 2am(Mon-Sun),Good,3.8,105
TGIH - Thank God It's Healthy,700,"Healthy Food,North Indian",Ahmedabad,Vastrapur,Casual Dining,945am to 11pm(Mon-Sun),Very Good,4.0,105
Melt In,300,"Desserts,Ice Cream",Ahmedabad,Ahmedabad One Mall-- Vastrapur,Dessert Parlor,11am to 930pm(Mon-Sun),Good,3.9,74
Frankie Station,300,Fast Food,Ahmedabad,Satellite,Food Truck,630pm to 11pm(Mon-Sun),Good,3.9,140
Kunal Restaurant,650,"North Indian,Chinese",Ahmedabad,Ashram Road,Casual Dining,"12noon to 330pm,7pm to 1030pm(Mon-Sun)",Average,3.3,119
Khana Khajaana Restaurant,500,"North Indian,Chinese",Ahmedabad,Airport Gandhinagar Highway,Quick Bites,9am to 1130pm(Mon-Sun),Average,3.3,182
Mozo The Restaurant,500,"Chinese,Fast Food,North Indian",Ahmedabad,Gota,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.4,158
Sahib's,700,"North Indian,Mughlai",Ahmedabad,Infocity,none,"11am to 3pm,7pm to 12midnight(Mon-Sun)",Good,3.5,185
New Bombay Bhaji Pav,500,Fast Food,Ahmedabad,Gurukul,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.9,168
Chhel Chhabila,600,"North Indian,Gujarati",Ahmedabad,Infocity,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.2,161
Helly & Chilly Cafe,300,"Cafe,Fast Food",Ahmedabad,Shahibagh,Café,11am to 11pm(Mon-Sun),Good,3.6,143
Shreeji Khana Khazana,300,"North Indian,Chinese",Ahmedabad,Mani Nagar,Quick Bites,"1030am to 330pm,530pm to 1030pm(Mon-Sun)",Average,3.4,166
Mr. Prince,250,Street Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,167
Sugar N Spice,800,"North Indian,Chinese",Ahmedabad,Ashram Road,Casual Dining,"11am to 330pm,7pm to 11pm(Mon-Sun)",Good,3.9,68
Kansar Garden Restaurant,700,"North Indian,Chinese,Gujarati",Ahmedabad,Airport Gandhinagar Highway,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.8,113
Mahakali Fast Food & Restaurant,450,"North Indian,Chinese",Ahmedabad,Bopal,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,157
Fit's Food,300,"Healthy Food,Salad",Ahmedabad,Airport Gandhinagar Highway,none,"10am to 10pm(Mon-Sat),Closed(Sun)",Good,3.7,144
Zayka,350,"North Indian,Mughlai",Ahmedabad,Infocity,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,111
Laxmi Ganthiya Rath,100,Street Food,Ahmedabad,Ambavadi,Quick Bites,7am to 10pm(Mon-Sun),Good,3.9,104
Maharishi Dhaba,550,"North Indian,Chinese",Ahmedabad,Thaltej,Dhaba,"1130am to 3pm,630pm to 11pm(Mon-Sat),11am to ...",Good,3.8,112
HM Kathiyawadi,350,"South Indian,Chinese",Ahmedabad,Airport Gandhinagar Highway,Quick Bites,"1130am to 245pm,7pm to 1045pm(Mon-Sun)",Good,3.9,164
La' Chef,600,"Chinese,North Indian",Ahmedabad,Chandkheda,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,139
Mayur Restaurant,600,"North Indian,Chinese",Ahmedabad,Mani Nagar,Casual Dining,"11am to 3pm,630pm to 11pm(Mon-Sun)",Good,3.7,158
Mint Leaf Restaurant,600,"North Indian,Continental",Ahmedabad,Chandkheda,Casual Dining,"11am to 3pm,630pm to 11pm(Mon-Sun)",Average,3.3,146
Shreejikrupa,200,Fast Food,Ahmedabad,Himalaya Mall-- Gurukul,Quick Bites,9am to 1030pm(Mon-Sun),Good,3.9,153
Lalit Palace,500,"North Indian,South Indian",Ahmedabad,Shahibagh,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,118
Lickin Finga,350,"North Indian,Fast Food",Ahmedabad,Paldi,none,"12midnight to 530am,1210pm to 12midnight...",Average,3.0,151
Apsara Ice Creams,250,"Ice Cream,Desserts",Ahmedabad,Bodakdev,Dessert Parlor,11am to 11pm(Mon-Sun),Excellent,4.5,37
Chai Nashta,300,"Cafe,Fast Food,Tea",Ahmedabad,Bodakdev,Café,11am to 11pm(Mon-Sun),Average,3.1,89
Tea Post,150,"Fast Food,Beverages",Ahmedabad,Satellite,Quick Bites,7am to 12midnight(Mon-Sun),Good,3.5,145
Queens,650,"North Indian,Continental,Chinese",Ahmedabad,Chandkheda,Casual Dining,"11am to 330pm,630pm to 11pm(Mon-Sun)",Good,3.7,142
Mirza Fry & Chinese,600,"North Indian,Chinese,Mughlai,Seafood",Ahmedabad,Lal Darwaja,Casual Dining,10am to 9pm(Mon-Sun),Good,3.9,118
Emerald,650,"Chinese,North Indian",Ahmedabad,Naroda,Casual Dining,"11am to 3pm,7pm to 1030pm(Mon-Sun)",Good,3.8,145
