Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Dolphin,400,"Chinese,Mughlai",Kolkata,Sinthi,Quick Bites,12noon to 10pm(Mon-Sun),Good,3.7,376
Pappadam,700,"Goan,Seafood",Kolkata,Southern Avenue,Casual Dining,12noon to 10pm(Mon-Sun),Very Good,4.2,223
Spicy AF,600,"Chinese,North Indian,Rolls",Kolkata,Sector 5-- Salt Lake,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.5,81
Gurudev Restaurant,400,"North Indian,South Indian,Chinese",Kolkata,Nagerbazar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,199
i-Fit,300,"Chinese,Burger,Beverages",Kolkata,Kestopur,Quick Bites,"830am to 1130pm(Mon,Tue,Wed,Thu,Sat,Sun)...",Good,3.5,87
Double Daker's Lane,400,"Sandwich,Healthy Food",Kolkata,Lake Gardens,Quick Bites,8am to 9pm(Mon-Sun),Good,3.7,28
The Fine,300,"Biryani,Chinese,North Indian",Kolkata,Beliaghata,none,12noon to 11pm(Mon-Sun),Good,3.7,308
Saatvik,800,"North Indian,Chinese,Continental",Kolkata,Paddapukur,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.9,255
Bahari Hesal,350,"BBQ,Chinese,Fast Food,Momos,North Indian,Rolls",Kolkata,Barrackpore,Quick Bites,12noon to 1030pm(Mon-Sun),Average,3.3,69
Skyline Confectioners,150,"Bakery,Desserts,Fast Food",Kolkata,Park Circus Area,Bakery,930am to 1030pm(Mon-Sun),Very Good,4.1,348
La China Grill,300,"Chinese,Fast Food,Street Food",Kolkata,Dum Dum,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.7,359
Cj's Küche,200,"North Indian,Chinese",Kolkata,Kaikhali,none,"1030am to 4pm,6pm to 12midnight(Mon-Sun)",Very Good,4.0,183
The Chinese Walkker,300,Chinese,Kolkata,Bhawanipur,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.9,76
