Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The Prantha Junction,200,"North Indian,Fast Food",Chandigarh,Ambala Road,Quick Bites,9am to 9pm(Mon-Sun),Average,3.0,6
Dosa Hut,200,South Indian,Chandigarh,Dhakoli,none,11am to 11pm(Mon-Sun),Average,2.8,14
New Daawat Restaurant,300,North Indian,Chandigarh,VIP Road,Quick Bites,9am to 10pm(Mon-Sun),Average,3.1,4
Chill N Grill,150,Fast Food,Chandigarh,Dera Bassi,Quick Bites,11am to 9pm(Mon-Sun),Average,3.0,4
Tiffaco,300,North Indian,Chandigarh,Kharar Road,none,10am to 11pm(Mon-Sun),Good,3.5,24
Shagun Foods,300,"Fast Food,Sandwich,Beverages",Chandigarh,Sector 14-- Panchkula,Quick Bites,10am to 930pm(Mon-Sun),Average,3.0,4
Chak Prontha,200,North Indian,Chandigarh,Phase 9-- Mohali,Quick Bites,830am to 11pm(Mon-Sun),Average,3.2,11
Food Lab,700,"Continental,American,Fast Food",Chandigarh,Sector 8-- Chandigarh,Quick Bites,"11am to 11pm(Mon-Sat),330pm to 230am(Sun)",Very Good,4.0,104
Singh Street Food,250,Fast Food,Chandigarh,Chandigarh Industrial Area,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,19
The Taste By Fishmasters,500,North Indian,Chandigarh,Sector 6-- Panchkula,none,"3pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Good,3.6,116
Kesari Foods,200,North Indian,Chandigarh,Kharar Road,Quick Bites,8am to 11pm(Mon-Sun),Average,3.0,4
Golden Bowl,500,"North Indian,Chinese",Chandigarh,Phase 9-- Mohali,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.4,79
Rozy Fast Food & Dhaba,250,North Indian,Chandigarh,Sector 71-- Mohali,Dhaba,730am to 9pm(Mon-Sun),Average,3.2,6
Food Adda,500,"Chinese,North Indian,Fast Food",Chandigarh,Dhakoli,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.8,184
Khao Ji,300,"Chinese,North Indian,Fast Food",Chandigarh,Manimajra,Quick Bites,10am to 11pm(Mon-Sun),Average,2.7,318
Waah Chef,150,"North Indian,Chinese",Chandigarh,Sector 46-- Chandigarh,none,"9am to 3pm,6pm to 11pm(Mon,Wed,Thu,Fri,Sat...",Average,3.1,9
The Coffee Bar,500,"Cafe,Fast Food",Chandigarh,Sector 20-- Panchkula,Café,11am to 11pm(Mon-Sun),Average,3.1,8
Punjabi Tadka Delux Dhaba,500,"North Indian,Chinese",Chandigarh,Utrathiya,Casual Dining,8am to 11pm(Mon-Sun),Average,2.9,178
