Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Snacker,300,"Fast Food,Continental,Chinese,Mughlai",Jabalpur,Napier Town,Quick Bites,4pm to 11pm(Mon-Sun),Good,3.6,34
MadhuKalash The Mithai Shop,500,"Mithai,Street Food",Jabalpur,Cantt,Sweet Shop,11am to 1030pm(Mon-Sun),Good,3.5,20
Goli Vada Pav No.1,150,Street Food,Jabalpur,Napier Town,Quick Bites,1030am to 1130pm(Mon-Sun),Average,3.2,47
Chop Sticks Chinese Corner,250,Chinese,Jabalpur,Rampur,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,36
ShreeJi Falahar Corner,150,Street Food,Jabalpur,Vijay Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,23
Hotel Kesar Zayka,300,"Chinese,North Indian",Jabalpur,Khamaria,Quick Bites,12noon to 11pm(Mon-Sun),Average,2.9,12
Sadda Rangla Punjab,300,"North Indian,Mughlai,Chinese",Jabalpur,Rampur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,11
Choupal Cafe,200,"Fast Food,Chinese,Rolls",Jabalpur,Napier Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,19
Gopal Ji,200,Mithai,Jabalpur,Civil Lines,Sweet Shop,8am to 11pm(Mon-Sun),Average,3.3,10
Fresh Fruit N Juice Center,150,Juices,Jabalpur,Vijay Nagar,Beverage Shop,11am to 11pm(Mon-Sun),Average,3.4,6
Moti Mahal Deluxe,600,North Indian,Jabalpur,Cantt,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,38
Hira Cakes,150,Bakery,Jabalpur,Napier Town,Bakery,11am to 1030pm(Mon-Sun),Average,3.2,7
Punjab Restaurant,200,North Indian,Jabalpur,Khamaria,Quick Bites,"12noon to 330pm,615pm to 1020pm(Mon,Tue...",Average,3.1,14
Mame Da Hotel,400,North Indian,Jabalpur,Napier Town,Casual Dining,"1230pm to 5pm,730pm to 11pm(Mon-Sun)",Good,3.6,21
White Rose Resto Bar,1000,"North Indian,Chinese",Jabalpur,Vijay Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,16
Gulmohur Restaurant,500,North Indian,Jabalpur,Ganjipura,Casual Dining,730am to 11pm(Mon-Sun),Average,3.4,16
Humsaaz Restaurant,400,North Indian,Jabalpur,Adhartal,Quick Bites,245pm to 1130pm(Mon-Sun),Average,3.3,12
Raja Restaurant,400,"North Indian,Chinese",Jabalpur,Wright Town,Casual Dining,10am to 1030pm(Mon-Sun),Average,3.4,13
Bake Villa,300,Bakery,Jabalpur,Vijay Nagar,Bakery,10am to 11pm(Mon-Sun),Average,3.3,13
Gandhi Sweets,300,Mithai,Jabalpur,Khamaria,Sweet Shop,11am to 11pm(Mon-Sun),Good,3.5,13
Smart Foods,250,"Fast Food,Street Food",Jabalpur,Napier Town,Quick Bites,1230pm to 1045pm(Mon-Sun),Average,3.3,9
7 Eleven,250,"Bakery,Chinese,Street Food",Jabalpur,Rampur,Bakery,11am to 11pm(Mon-Sun),Good,3.5,27
#99,200,Fast Food,Jabalpur,Vijay Nagar,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.8,16
Swastik Restaurant,500,North Indian,Jabalpur,Napier Town,Casual Dining,12noon to 1045pm(Mon-Sun),Average,3.4,14
Sarojani Catering,400,"Chinese,Indian,Fast Food",Jabalpur,Cantt,Quick Bites,"9am to 1130pm(Mon-Thu),9am to 11pm(Fri-Sun)",Average,3.3,11
Aura -Pub & Lounge By Anantara,1500,"North Indian,Chinese",Jabalpur,Cantt,Lounge,12noon to 12midnight(Mon-Sun),Good,3.5,15
Manish Fast Food,200,Fast Food,Jabalpur,Cantt,Food Court,11am to 11pm(Mon-Sun),Good,3.6,20
Zayaka Restaurant,400,"North Indian,South Indian,Mughlai",Jabalpur,Civil Lines,Quick Bites,12noon to 11pm(Mon-Sun),Average,2.5,16
