Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The Jail,500,"Cafe,Continental,Chinese",Dehradun,Malsi,Café,930am to 11pm(Mon-Sun),Poor,2.4,111
The Tavern Restaurant,1500,"North Indian,Chinese,Continental,Italian,Thai",Dehradun,Crossroads Mall-- Karanpur,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,121
BakeMasters,200,"Fast Food,Desserts,Bakery",Dehradun,Chukkuwala,Bakery,"8am to 930pm(Mon-Sat),11am to 2pm(Sun)",Very Good,4.3,148
Central Perk Cafe,300,"Fast Food,Chinese,Continental",Dehradun,Race Course,Café,11am to 11pm(Mon-Sun),Good,3.5,70
Sunset Home Kitchen,500,"North Indian,Chinese",Dehradun,Karanpur,Casual Dining,12noon to 1030pm(Mon-Sun),Very Good,4.1,209
Eltham Bakery & Coffee House,500,"Bakery,Cafe",Dehradun,Malsi,Bakery,9am to 11pm(Mon-Sun),Very Good,4.1,101
Bawarchi,800,"North Indian,Chinese,Pizza",Dehradun,Majra,Casual Dining,"11am to 4pm,6pm to 1030pm(Mon-Sun)",Very Good,4.0,152
3C's Cafe,550,Chinese,Dehradun,Chukkuwala,Casual Dining,1030am to 1030pm(Mon-Sun),Very Good,4.0,163
Aunty's Kitchen,250,"North Indian,Healthy Food",Dehradun,Jakhan,Quick Bites,10am to 11pm(Mon-Sun),Good,3.6,87
Y Cafe & Restaurant,500,Cafe,Dehradun,Karanpur,Café,12noon to 10pm(Mon-Sun),Good,3.9,194
aAL-Baik Family Restaurant,250,"Fast Food,North Indian",Dehradun,Garhi Cantt,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.5,102
BMG - All Day Dining,400,"Chinese,North Indian,Fast Food",Dehradun,Jakhan,Casual Dining,11am to 1030pm(Mon-Sun),Very Good,4.0,175
Nany's Bakery,300,"Bakery,Fast Food,Italian,Chinese,Momos",Dehradun,Karanpur,Bakery,830am to 930pm(Mon-Sun),Very Good,4.1,120
Cafe BMG,600,"Rolls,Chinese,Cafe,Momos",Dehradun,Balliwala,Café,11am to 1030pm(Mon-Sun),Good,3.8,242
Sheesha Lounge & Restaurant,900,"Italian,Continental,Chinese,North Indian",Dehradun,Krishna Nagar,Casual Dining,"11am to 11pm(Mon,Tue,Wed,Thu,Fri,Sun),11am...",Good,3.7,121
The Shawarma King,200,Fast Food,Dehradun,Dharampur,Quick Bites,10am to 10pm(Mon-Sun),Good,3.7,76
Ashnan Restaurant,500,"Chinese,North Indian,Fast Food",Dehradun,Jakhan,Casual Dining,11am to 10pm(Mon-Sun),Good,3.7,159
Krazy for Coffee,350,Cafe,Dehradun,Balliwala,Café,10am to 10pm(Mon-Sun),Good,3.8,92
