Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
FRIEDISTHAN,300,"Fast Food,Drinks Only,American,Continental,Healthy Food,Sandwich",Jaipur,Raja Park,Quick Bites,"9am to 4am(Mon,Wed,Thu,Fri,Sat,Sun),9am to ...",Good,3.9,94
Bhagat Ladduwalas,200,Mithai,Jaipur,Vaishali Nagar,Sweet Shop,9am to 930pm(Mon-Sun),Good,3.8,71
Food Fundayz,450,"South Indian,North Indian,Chinese,Street Food",Jaipur,Triton Mall-- Jhotwara,Food Court,"11am to 11pm(Mon),11am to 10pm(Tue-Sun)",Average,3.2,55
Shree Balaji Bhojnalaya,200,North Indian,Jaipur,Tonk Road,Bhojanalya,"10am to 4pm,6pm to 11pm(Mon-Sun)",Good,3.7,78
Sahu Chai Wala,200,"Fast Food,Tea,Beverages",Jaipur,Malviya Nagar,Beverage Shop,8am to 11pm(Mon-Sun),Good,3.8,39
Chatkara Fast Food,300,"Chinese,South Indian,Fast Food",Jaipur,Brahmpuri,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,79
Arshi's,400,"Italian,Fast Food,Mediterranean,Tea,Healthy Food,Cafe Food,Falafel,Fish and Chips",Jaipur,C Scheme,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.8,55
Chaaypani,350,Cafe,Jaipur,Civil Lines,Café,9am to 1030pm(Mon-Sun),Good,3.5,30
Boti Kebab,400,North Indian,Jaipur,Malviya Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.2,65
Chotiwala Restaurant,500,"North Indian,South Indian",Jaipur,Hotel Raya Inn-- Gopalbari,Casual Dining,7am to 11pm(Mon-Sun),Good,3.7,39
Shree Ram Sweets,300,Mithai,Jaipur,Jhotwara,none,9am to 9pm(Mon-Sun),Average,3.4,82
Green Sugar,300,"North Indian,Chinese,Italian",Jaipur,Shyam Nagar,Casual Dining,10am to 11pm(Mon-Sun),Good,3.7,44
Sundevich,150,Fast Food,Jaipur,Malviya Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,54
Kafe Qilla,300,"Fast Food,Chinese,Beverages",Jaipur,Jhotwara,Quick Bites,10am to 10pm(Mon-Sun),Good,3.7,52
The Pink Panther Barbeque,800,"Italian,North Indian,Chinese,BBQ",Jaipur,Malviya Nagar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,43
Bikaji Namkeen & Sweets,300,Mithai,Jaipur,Mansarovar,Sweet Shop,10am to 930pm(Mon-Sun),Good,3.6,77
Atithiya,700,"North Indian,Chinese,Italian,South Indian",Jaipur,Bani Park,Casual Dining,10am to 11pm(Mon-Sun),Good,3.6,51
Khana Khazana,500,"North Indian,Chinese",Jaipur,Tonk Road,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,63
My Chef,900,"North Indian,Chinese,Continental",Jaipur,Bani Park,Casual Dining,"12noon to 330pm,7pm to 11pm(Mon-Sun)",Average,3.4,52
