Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Food Dude,550,"Goan,North Indian,Chinese,Fast Food",Goa,Vasco,Casual Dining,"8am to 1030am,1230pm to 3pm,7pm to 1030pm...",Average,3.1,5
Chaiwala Asylum,150,"Tea,Beverages,Fast Food",Goa,Panaji,Quick Bites,10am to 730pm(Mon-Sun),Average,3.3,6
The Fine Food,700,"North Indian,Chinese,Seafood",Goa,Benaulim,Casual Dining,8am to 11pm(Mon-Sun),Average,3.3,8
Trupthi Delight,400,"North Indian,Chinese,Seafood",Goa,Panaji,Quick Bites,730am to 1030pm(Mon-Sun),Average,2.9,6
SweetPeeps,400,"Bakery,Desserts",Goa,Panaji,Bakery,11am to 10pm(Mon-Sun),Average,3.2,6
Padmaja Restaurant,800,"North Indian,Goan",Goa,Panaji,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,2.9,9
Cafe B3,500,Grill,Goa,Vagator,Quick Bites,9am to 11pm(Mon-Sun),Average,3.2,7
Scirocco,1000,"Fast Food,Italian",Goa,Baga,Casual Dining,(Mon-Sun),Average,3.2,5
Sunrise Foods,400,North Indian,Goa,Panaji,Quick Bites,11am to 10pm(Mon-Sun),Average,3.3,7
Hotel Manvin's Restaurant,800,"Goan,Seafood,Chinese,Continental,North Indian",Goa,Panaji,Casual Dining,"7am to 11pm(Mon-Sat),Closed(Sun)",Average,3.1,8
Why Not Prajyot's,650,"North Indian,Chinese,Seafood,Goan",Goa,Calangute,Casual Dining,8am to 11pm(Mon-Sun),Average,3.1,8
Nature's Pride,1000,"Seafood,Continental",Goa,Bogmalo,Casual Dining,8am to 11pm(Mon-Sun),Average,3.3,13
Shalimar Deluxe Restaurant,800,North Indian,Goa,Panaji,Casual Dining,8am to 11pm(Mon-Sun),Average,2.9,5
Hot Spices,400,"North Indian,Chinese,Goan,Seafood",Goa,Old Goa,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.3,11
Baskin Robbins,300,"Ice Cream,Desserts",Goa,Old Goa,Dessert Parlor,10am to 11pm(Mon-Sun),Average,3.2,9
Big Dosa,300,South Indian,Goa,Anjuna,Quick Bites,8am to 10pm(Mon-Sun),Average,3.2,10
Viggis,0,"Goan,North Indian,Mughlai",Goa,Mapusa,Casual Dining,7am to 1030pm(Mon-Sun),Average,3.2,4
The HangOut Siolim,400,North Indian,Goa,Siolim,Casual Dining,"11am to 11pm(Mon,Tue,Wed,Thu,Fri,Sun),Closed...",Average,3.2,6
Punjabi Tadka,500,"Indian,Goan,Seafood",Goa,Calangute,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.1,6
Pit Stop,600,"American,Fast Food",Goa,Baga,Casual Dining,(Mon-Sun),Average,2.9,6
Navtara Veg Restaurant,650,"South Indian,North Indian,Chinese,Mughlai",Goa,Panaji,Casual Dining,"8am to 1030pm(Mon-Sat),730am to 1030pm(Sun)",Excellent,4.5,585
Caravela Cafe and Bistro,400,"Beverages,Cafe,Sandwich,Italian,Pizza,Goan,Salad",Goa,Panaji,Café,"8am to 8pm(Mon,Tue,Wed,Thu,Sun),8am to ...",Excellent,4.6,394
Yaki Zushi,1000,"Chinese,Japanese,Thai",Goa,Penha de Franca,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Very Good,4.2,415
Kailash Parbat,1200,"North Indian,Street Food",Goa,Candolim,Casual Dining,"1130am to 1130pm(Mon,Thu),113am to 1130pm...",Very Good,4.2,115
Pizza Hut,700,"Pizza,Fast Food,Italian",Goa,Margao,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,568
Peep Kitchen,900,"Seafood,Goan,North Indian,Asian",Goa,Panaji,Casual Dining,"Closed(Mon),12noon to 3pm,7pm to 11pm(Tue-Sun)",Excellent,4.5,616
Spice Goa,900,"Goan,Seafood,North Indian,Chinese",Goa,Mapusa,Casual Dining,"1130am to 3pm,7pm to 11pm(Mon-Sun)",Very Good,4.4,525
Arthur's Theme,1100,Continental,Goa,Candolim,Casual Dining,11am to 12midnight(Mon-Sun),Very Good,4.2,121
AJ's,500,Continental,Goa,Margao,Quick Bites,"Closed(Mon),930am to 230pm,530pm to 930pm...",Very Good,4.1,163
Cremeux Cafe & Bistro,600,Fast Food,Goa,Panaji,Café,9am to 1030pm(Mon-Sun),Very Good,4.0,209
The Dining Room - Grand Hyatt,2500,"Asian,Italian,Middle Eastern,North Indian",Goa,Grand Hyatt-- Bambolim,Fine Dining,"7am to 11am,1pm to 4pm,7pm to 1130pm(Mon-Sun)",Very Good,4.1,113
Peppers,1000,"Goan,Continental,North Indian,Seafood",Goa,Margao,Casual Dining,"1130am to 3pm,630pm to 11pm(Mon-Sun)",Very Good,4.0,224
The Red Ginger,1200,"Asian,Chinese,Thai,Japanese",Goa,Colva,Bar,12noon to 11pm(Mon-Sun),Very Good,4.4,353
The Kitchen On Top,1000,"North Indian,Chinese,Asian,Italian",Goa,Margao,Casual Dining,"12noon to 3pm,6pm to 11pm(Mon,Wed,Thu,Fri...",Very Good,4.1,69
KFC,500,"Burger,Fast Food",Goa,Caculo Mall-- Panaji,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,297
Uncle Sam's,400,Fast Food,Goa,Calangute,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,5
Filafil,400,North Indian,Goa,Mapusa,Quick Bites,10am to 11pm(Mon-Sun),Average,2.7,4
China Inn,300,Biryani,Goa,Margao,Quick Bites,10am to 11pm(Mon-Sun),Average,2.8,6
Salam Fast Food,450,"Arabian,Chinese",Goa,Margao,Casual Dining,"12noon to 3pm,530pm to 11pm(Mon-Sun)",Average,3.1,5
Goan Nook,500,"Seafood,Goan,Chinese,North Indian,Pizza",Goa,Nerul,Casual Dining,"Closed(Mon),12noon to 3pm,7pm to 11pm(Tue-Sun)",Average,3.3,7
Aarohi Udupi Pure Veg Restaurant,250,"North Indian,South Indian",Goa,Panaji,Quick Bites,7am to 11pm(Mon-Sun),Good,3.6,5
Cheezee Munchy's Pizzeria,500,"Pizza,Italian",Goa,Benaulim,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,8
Cafe Mitra,250,"Cafe,Fast Food,North Indian",Goa,Margao,Café,7am to 8pm(Mon-Sun),Average,3.1,4
Dosa Hub,400,South Indian,Goa,Anjuna,Quick Bites,8am to 1030pm(Mon-Sun),Average,3.3,6
Krishna Cafe,400,"North Indian,Seafood,Chinese",Goa,Margao,Casual Dining,"7am to 330pm,7pm to 11pm(Mon-Sun)",Average,3.1,9
Hotel karishma,200,"Biryani,Goan",Goa,Margao,Casual Dining,(Mon-Sun),Average,3.1,4
Ritz,150,Seafood,Goa,Bicholim,Casual Dining,"7am to 8pm(Mon,Tue,Wed,Fri,Sat,Sun),Closed...",Average,3.0,6
Salt N Pepper,500,"Goan,Seafood,Chinese",Goa,Colva,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,2.8,9
Fish & Booze,600,"Continental,Goan",Goa,Candolim,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,4
Hotel Rohit 2,450,"North Indian,Chinese",Goa,Penha de Franca,Casual Dining,10am to 11pm(Mon-Sun),Average,3.1,4
Rajni Tiffin,500,"Goan,North Indian",Goa,Panaji,none,7am to 7pm(Mon-Sun),Average,3.2,11
Indian Red Chilli,0,Chinese,Goa,Vagator,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,5
Sai Veg World,400,"Fast Food,North Indian",Goa,Baga,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,5
Mandrem Food Court,1200,Cafe,Goa,Mandrem,Café,730am to 11pm(Mon-Sun),Average,3.4,4
Pastry Palace,200,"Fast Food,Bakery",Goa,Panaji,Quick Bites,7am to 10pm(Mon-Sun),Average,3.0,9
Titus Roma Pisa,800,"Italian,Goan",Goa,Candolim,Casual Dining,930am to 11pm(Mon-Sun),Average,3.2,5
Navratna Udupi Pure Veg,700,"North Indian,South Indian",Goa,Calangute,Casual Dining,730am to 11pm(Mon-Sun),Average,3.0,8
Hot & Spice Kitchen,800,"Kerala,North Indian,Chinese,Beverages",Goa,Colva,Casual Dining,8am to 11pm(Mon-Sun),Average,3.0,4
Fresh Juice & More,600,"Beverages,Fast Food",Goa,Calangute,Quick Bites,NA,Average,3.2,8
Desserts n More,350,Bakery,Goa,Panaji,Bakery,10am to 9pm(Mon-Sun),Average,3.2,5
Kairali Restaurant,500,Kerala,Goa,Palolem,Quick Bites,"9am to 5pm,6pm to 11pm(Mon-Sun)",Average,3.0,6
Thirsty Bear,600,"Cafe,American",Goa,Vagator,Café,24,Very Good,4.0,60
River Lounge,600,"Goan,North Indian",Goa,Nerul,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,5
Cafe Bappa,600,"Fast Food,Goan",Goa,Nerul,Quick Bites,11am to 11pm(Mon-Sun),Average,2.8,5
Keventers,400,"Beverages,Ice Cream,Desserts",Goa,Panaji,Beverage Shop,9am to 12midnight(Mon-Sun),Good,3.8,66
Tuna,800,"North Indian,Chinese,Continental,Seafood,Goan",Goa,Majorda,Casual Dining,"7am to 1030am,12noon to 330pm,6pm to 10pm...",Average,2.8,5
Hotel Green Coconut Tree,500,South Indian,Goa,Anjuna,Casual Dining,8am to 9pm(Mon-Sun),Average,3.0,5
Amul,150,"Ice Cream,Desserts",Goa,Mapusa,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.2,5
Adarsh,400,"Chinese,North Indian",Goa,Vasco,Casual Dining,10am to 11pm(Mon-Sun),Average,3.0,4
Goenchi Bhaji,100,Goan,Goa,Margao,Quick Bites,"630am to 11pm(Mon-Sat),630am to 1130pm(Sun)",Average,3.0,4
Annapurna,200,Goan,Goa,Old Goa,Casual Dining,"11am to 330pm,7pm to 11pm(Mon-Sun)",Average,3.1,4
Leda SeaShells,1500,Seafood,Goa,Bambolim,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Very Good,4.2,177
The Yellow Chilli,1000,North Indian,Goa,Penha de Franca,Casual Dining,"12noon to 330pm,7pm to 11pm(Mon-Sun)",Very Good,4.3,203
Fish Ka,800,"North Indian,Chinese,Goan,Seafood",Goa,Betalbatim,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,364
Chulha - Grand Hyatt,2500,North Indian,Goa,Grand Hyatt-- Bambolim,Fine Dining,"1230pm to 330pm,7pm to 1130pm(Mon-Sun)",Very Good,4.1,134
The Goan Room,1000,"Goan,Seafood",Goa,Panaji,Casual Dining,"1230pm to 330pm,730pm to 11pm(Mon-Sun)",Very Good,4.0,196
Anantashram,1000,"North Indian,Chinese,Continental,Biryani,Seafood,Goan",Goa,Anantashram-- Vasco,Casual Dining,"1130am to 3pm,7pm to 11pm(Mon-Sat),Closed(Sun)",Very Good,4.0,287
Dandey's Grill House,1200,"European,Continental,Seafood",Goa,Porvorim,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,197
O'Pescador,1000,"Seafood,Goan,North Indian,Continental",Goa,Baga,Casual Dining,2pm to 5am(Mon-Sun),Very Good,4.2,159
Nostalgia,1200,"Portuguese,Goan",Goa,Margao,Casual Dining,"Closed(Mon),11am to 3pm,7pm to 11pm(Tue-Sun)",Very Good,4.3,184
Goan Fish Cafe,700,"Cafe,Seafood,European,Goan",Goa,Panaji,Café,"12noon to 10pm(Mon-Sat),Closed(Sun)",Good,3.7,145
Domino's Pizza,700,"Pizza,Fast Food",Goa,Calangute,Quick Bites,11am to 3am(Mon-Sun),Good,3.7,148
Just Lobo's,800,"Chinese,Continental,Goan,North Indian,Italian,Seafood",Goa,Calangute,Casual Dining,8am to 3am(Mon-Sun),Good,3.7,144
Kismoor,800,Goan,Goa,Panaji,Casual Dining,"Closed(Mon),11am to 3pm,7pm to 11pm(Tue-Sun)",Very Good,4.0,181
Ben And Sand,600,"Goan,Seafood,North Indian",Goa,Colva,Casual Dining,"1130am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.9,127
Cherry Tomato,1000,"North Indian,Finger Food",Goa,Margao,Casual Dining,"12noon to 1030pm(Mon,Tue,Thu,Fri,Sat,Sun)...",Very Good,4.0,130
Kinara,750,"Chinese,Goan,North Indian,Seafood",Goa,Margao,Casual Dining,11am to 1130pm(Mon-Sun),Very Good,4.0,59
Pet Pooja,400,"North Indian,Gujarati,Fast Food",Goa,Vagator,Casual Dining,"11am to 4pm,7pm to 12midnight(Mon-Sun)",Good,3.9,71
Angry Sardar,700,"Seafood,Juices,Beverages,Desserts,North Indian,Chinese",Goa,Anjuna,Casual Dining,"12midnight to 2am,8am to 12midnight(Mon-Sun)",Good,3.9,79
Eatopia Bar & Restaurant,1800,"North Indian,Goan",Goa,Anjuna,Casual Dining,9am to 12midnight(Mon-Sun),Average,3.4,89
Shagun,450,"North Indian,Mughlai,Chinese",Goa,Margao,Casual Dining,"11am to 4pm,7pm to 12midnight(Mon-Sun)",Good,3.9,77
Temptations,350,"Chinese,North Indian",Goa,Panaji,Casual Dining,"12noon to 3pm,7pm to 12midnight(Mon-Sun)",Average,3.4,80
Ritz Classic,0,"Goan,North Indian,Seafood",Goa,Penha de Franca,Casual Dining,1030am to 1130pm(Mon-Sun),Very Good,4.0,59
Highway Kitchen,450,Goan,Goa,Bogmalo,Quick Bites,9am to 12midnight(Mon-Sun),Average,3.0,52
Viva Goa,800,"Goan,Chinese,Continental,Finger Food,Seafood",Goa,Colva,Casual Dining,"1130am to 330pm,630pm to 12midnight(Mon-Sun)",Good,3.8,70
The Camron,1000,"North Indian,Seafood,Chinese,Goan",Goa,Majorda,Casual Dining,9am to 1130pm(Mon-Sun),Good,3.6,57
