Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Frozen Bottle,400,Ice Cream,Coimbatore,Race Course,Dessert Parlor,11am to 12midnight(Mon-Sun),Good,3.8,28
The Food Bar,400,Fast Food,Coimbatore,Race Course,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,17
Bon Bon,300,"Ice Cream,Desserts",Coimbatore,RS Puram,Dessert Parlor,1030am to 11pm(Mon-Sun),Average,3.2,32
Raaju Sri Rayappas Restaurant,400,"Chettinad,South Indian,North Indian,Chinese",Coimbatore,Gandhipuram,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,32
Seakings,250,"Ice Cream,Desserts",Coimbatore,RS Puram,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.4,29
Hot Cross Burger,300,"Burger,Beverages",Coimbatore,Ramanathapuram,Quick Bites,"11am to 10pm(Mon-Thu),11am to 12midnight(Fri-Sun)",Average,3.4,19
Chicking,450,Fast Food,Coimbatore,Brookefields Mall-- RS Puram,Food Court,11am to 11pm(Mon-Sun),Average,3.2,35
Sree Amma Mess,200,South Indian,Coimbatore,Town Hall,Quick Bites,8am to 11pm(Mon-Sun),Average,3.4,12
Kovai Virundhu,400,South Indian,Coimbatore,Peelamedu,Quick Bites,730am to 1130pm(Mon-Sun),Average,3.4,10
Pizza Craft,200,Pizza,Coimbatore,Ukkadam,Quick Bites,8am to 11pm(Mon-Sun),Average,3.1,17
Kanchan Kitchen's,200,"North Indian,Gujarati",Coimbatore,RS Puram,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,11
Merrie Berrie,350,"Chinese,South Indian,North Indian",Coimbatore,Podanur,Quick Bites,10am to 11pm(Mon-Sun),Average,2.8,38
Mukil's Donut World,300,"Cafe,Desserts",Coimbatore,RS Puram,Café,11am to 11pm(Mon-Sun),Good,3.6,27
Salt and Pepper Restaurant,800,"Chinese,North Indian",Coimbatore,Kavundampalayam,Casual Dining,8am to 11pm(Mon-Sun),Poor,2.2,38
Waffkinz,300,"Desserts,Bakery",Coimbatore,RS Puram,Dessert Parlor,12noon to 11pm(Mon-Sun),Good,3.6,23
Covai Food Street,400,"South Indian,Biryani",Coimbatore,Saravanampatty,Casual Dining,12noon to 11pm(Mon-Sun),Average,2.8,33
The French Loaf,150,"Cafe,Bakery,Desserts",Coimbatore,RS Puram,Café,8am to 11pm(Mon-Sun),Average,3.4,31
Jasmine Restaurant,300,"South Indian,Chinese",Coimbatore,Ganapathy,Quick Bites,730am to 11pm(Mon-Sun),Average,3.2,15
Mr. Pavizham Restaurant,300,South Indian,Coimbatore,Peelamedu,Casual Dining,11am to 4am(Mon-Sun),Average,3.3,10
The Burp,400,"North Indian,Fast Food",Coimbatore,Peelamedu,Quick Bites,24,Average,3.4,33
A1 Biryani,250,Biryani,Coimbatore,RS Puram,Quick Bites,"1pm to 5pm,7pm to 11pm(Mon-Sun)",Good,3.8,41
Cheese Cafe,200,Fast Food,Coimbatore,Thudiyalur,Quick Bites,11am to 11pm(Mon-Sun),Average,2.7,17
Hotel Theja's Best Biryani,500,Biryani,Coimbatore,Singanallur,Quick Bites,1130am to 11pm(Mon-Sun),Average,2.6,47
Arafa Biriyani Corner,250,Biryani,Coimbatore,Ganapathy,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,12
Haqsan Biryani Hotel,250,"Biryani,South Indian",Coimbatore,RS Puram,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,36
POT'S COOK,300,"South Indian,North Indian,Chinese",Coimbatore,Ukkadam,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,18
Hotel Darling,300,"South Indian,Biryani",Coimbatore,Podanur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,7
The Egg Stop,300,Fast Food,Coimbatore,Kalapatti,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,21
Spicy Garden,400,South Indian,Coimbatore,Kalapatti,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,36
Roll On,250,"Ice Cream,Desserts",Coimbatore,RS Puram,Dessert Parlor,11am to 11pm(Mon-Sun),Average,3.4,27
Cross Road 33,300,"Desserts,Ice Cream",Coimbatore,RS Puram,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.5,29
Sam Dosai Kadai,150,"South Indian,Fast Food",Coimbatore,Gandhipuram,Quick Bites,11am to 2am(Mon-Sun),Good,3.5,20
Hotel Chola,300,"South Indian,Chettinad",Coimbatore,Lakshmi Mills,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,19
Emperor Restaurant,300,"South Indian,North Indian,Chinese,Kebab",Coimbatore,Podanur,Quick Bites,1030am to 1130pm(Mon-Sun),Average,3.0,15
Kebabq,350,Kebab,Coimbatore,Peelamedu,Quick Bites,1130am to 11pm(Mon-Sun),Average,3.4,11
Punjabi Food,600,North Indian,Coimbatore,Saravanampatty,Casual Dining,"10am to 11pm(Mon-Sat),Closed(Sun)",Good,3.5,23
La Mensa,500,Fast Food,Coimbatore,Saibaba Colony,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.6,18
Mugs and Brews,700,Cafe,Coimbatore,Saravanampatty,Café,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Excellent,4.5,130
Fireflies Night Restaurant,600,Indian,Coimbatore,Peelamedu,Casual Dining,7am to 6am(Mon-Sun),Very Good,4.0,240
