Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Victorian Vantage,800,"North Indian,Mughlai,Italian,Continental,Chinese,Afghan",Gwalior,Naya Bazaar,Café,11am to 1130pm(Mon-Sun),Good,3.7,77
Jai Mahakali Bhojanalaya,500,"North Indian,Chinese",Gwalior,Thatipur,Casual Dining,9am to 1130pm(Mon-Sun),Good,3.5,59
Cafe Lounge - Clark's Inn Suites,800,"Continental,Cafe",Gwalior,Lashkar,Café,24,Good,3.5,63
Singh's Burgers,300,"Fast Food,Burger",Gwalior,Naya Bazaar,Quick Bites,3pm to 11pm(Mon-Sun),Good,3.9,38
The Desi Kitchen,400,"Salad,Biryani,Chinese,Healthy Food,Hyderabadi,North Indian,Afghan",Gwalior,City Center,Quick Bites,11am to 1130pm(Mon-Sun),Good,3.5,32
The Bridge - Clark's Inn Suites,1500,"Thai,North Indian,Mughlai,Continental,Chinese",Gwalior,Lashkar,Fine Dining,7am to 11pm(Mon-Sun),Good,3.9,45
F For Fries,250,Fast Food,Gwalior,Birla Nagar,Food Court,1030am to 1130pm(Mon-Sun),Good,3.8,51
Am To Pm Coffee Shop,150,"Healthy Food,Sandwich,Fast Food,Beverages,Italian,Tea,Burger,Pizza",Gwalior,Lashkar,Beverage Shop,11am to 1030pm(Mon-Sun),Good,3.9,52
The Chef's Shack,500,"Fast Food,Chinese",Gwalior,City Center,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.3,45
Cafe Kahani,600,Cafe,Gwalior,Lohamandi,Café,11am to 11pm(Mon-Sun),Average,3.4,55
Shree Bhukkads - A Food Lounge,400,"South Indian,North Indian,Fast Food,Chinese",Gwalior,Lashkar,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.6,50
Shri Ram Dabeli  Centre,400,Fast Food,Gwalior,Lashkar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,27
