Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Bombay Pav Bhaji,600,"Street Food,Italian,Chinese,Indian",Jammu,Trikuta Nagar,Quick Bites,12noon to 1045pm(Mon-Sun),Good,3.6,29
Imperial Food,600,North Indian,Jammu,Trikuta Nagar,Quick Bites,"11am to 810pm(Mon-Sat),Closed(Sun)",Average,3.4,25
Kunwar Fast Food,150,Chinese,Jammu,Nanak Nagar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.3,13
10 Eat Street,400,"North Indian,Kashmiri,Chinese",Jammu,Marble Market Area,Quick Bites,11am to 10pm(Mon-Sun),Average,3.2,5
Singh Food Corner,300,North Indian,Jammu,Trikuta Nagar,Quick Bites,11am to 10pm(Mon-Sun),Average,2.9,6
Laziz Pizza,200,Fast Food,Jammu,Channi Himmat,Quick Bites,10am to 10pm(Mon-Sun),Average,2.9,8
Poppins,200,"North Indian,Chinese",Jammu,Nanak Nagar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.1,5
Brownie Box,300,Desserts,Jammu,Channi Himmat,Dessert Parlor,11am to 1030pm(Mon-Sun),Good,3.9,49
Aahar,200,"North Indian,South Indian",Jammu,Trikuta Nagar,none,"12noon to 230pm,7pm to 9pm(Mon-Sun)",Average,3.4,10
Choudhary Restaurant,300,Indian,Jammu,Trikuta Nagar,Quick Bites,9am to 9pm(Mon-Sun),Average,3.3,8
Pannyaar Restaurant,600,"Chinese,Kashmiri,North Indian",Jammu,Trikuta Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,48
Veer Ji,100,North Indian,Jammu,Channi Himmat,Quick Bites,5pm to 9pm(Mon-Sun),Average,3.3,8
Bharat Cafe,200,"North Indian,Bakery",Jammu,Shastri Nagar,Café,"11am to 10pm(Mon-Sat),122pm to 10pm(Sun)",Average,3.1,6
Bangs,300,"Fast Food,Burger",Jammu,Nanak Nagar,Quick Bites,1130am to 8pm(Mon-Sun),Average,3.4,23
Body Fuel Station,500,"Continental,North Indian,Chinese",Jammu,Channi Himmat,Casual Dining,9am to 10pm(Mon-Sun),Average,3.2,5
Zaikas Take away,200,Kashmiri,Jammu,Trikuta Nagar,none,2pm to 10pm(Mon-Sun),Average,3.1,5
Cakes 'M' More,200,Bakery,Jammu,Channi Himmat,Bakery,11am to 9pm(Mon-Sun),Average,3.1,5
Taj Restaurant,400,North Indian,Jammu,Raghunath Bazaar,Quick Bites,10am to 10pm(Mon-Sun),Average,3.4,16
Khau Gali,300,North Indian,Jammu,Trikuta Nagar,Quick Bites,1130am to 1030pm(Mon-Sun),Average,2.9,44
Food Villa,200,North Indian,Jammu,Trikuta Nagar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.1,4
Tasties,350,"Fast Food,North Indian",Jammu,Nanak Nagar,Quick Bites,9am to 11pm(Mon-Sun),Average,2.9,39
