Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
MDC Restaurant,400,"North Indian,Chinese",Bhubaneswar,Patia,Casual Dining,"1130am to 330pm,630pm to 1030pm(Mon-Sun)",Good,3.9,242
Mio Amore,200,"Fast Food,Bakery,Desserts",Bhubaneswar,Sahid Nagar,Bakery,830am to 930pm(Mon-Sun),Good,3.9,185
Wheelies,200,Fast Food,Bhubaneswar,Kharabela Nagar,Quick Bites,12noon to 10pm(Mon-Sun),Very Good,4.2,173
Shann's Shack,850,"North Indian,Chinese,Continental",Bhubaneswar,Unit 4,Casual Dining,8am to 1030pm(Mon-Sun),Good,3.7,74
Dalchini,500,"North Indian,South Indian,Biryani",Bhubaneswar,Patia,Casual Dining,930am to 1030pm(Mon-Sun),Good,3.6,125
Urban Flavours,300,"North Indian,Chinese",Bhubaneswar,Kharabela Nagar,Quick Bites,5pm to 10pm(Mon-Sun),Good,3.9,153
Wild Berry,800,"North Indian,Chinese,Fast Food",Bhubaneswar,Patia,Casual Dining,"10am to 3pm,530pm to 10pm(Mon-Sun)",Good,3.7,144
Now Biriyani,300,Biryani,Bhubaneswar,Lakshmi Sagar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.0,37
Venus Restaurant,500,"North Indian,South Indian,Chinese",Bhubaneswar,Patrapada,Casual Dining,7am to 10pm(Mon-Sun),Good,3.7,128
Hotel Venus,600,"North Indian,Chinese,South Indian",Bhubaneswar,Surya Nagar,Casual Dining,1130am to 1030pm(Mon-Sun),Good,3.8,136
Ten Minutes - Pal Heights,400,"Bakery,Fast Food",Bhubaneswar,Pal Heights-- Jayadev Vihar,Bakery,11am to 930pm(Mon-Sun),Very Good,4.0,120
Shanghai Express - Hotel Marrion,1200,Chinese,Bhubaneswar,New Marrion Hotel-- Kharabela Nagar,Fine Dining,12noon to 11pm(Mon-Sun),Good,3.7,122
Swad Restaurant,500,"North Indian,Chinese",Bhubaneswar,Lakshmi Sagar,Quick Bites,11am to 1030pm(Mon-Sun),Average,2.9,100
Venus Inn Restaurant,700,"North Indian,South Indian,Chinese",Bhubaneswar,Bapuji Nagar,Casual Dining,"10am to 3pm,7pm to 1030pm(Mon-Sun)",Good,3.7,112
Bismillah Biryani Zone,200,"North Indian,Chinese",Bhubaneswar,Jatni,Quick Bites,12noon to 9pm(Mon-Sun),Average,2.9,41
Gupta's Sweets & Chat's,300,"North Indian,South Indian,Street Food,Mithai",Bhubaneswar,Lakshmi Sagar,Quick Bites,730am to 930pm(Mon-Sun),Good,3.8,109
The Tandoori Night,400,"Fast Food,Mughlai",Bhubaneswar,Chandrasekharpur,Quick Bites,4pm to 10pm(Mon-Sun),Good,3.5,177
Desi Dhaba,400,"Chinese,North Indian,Oriya",Bhubaneswar,Patia,Quick Bites,"11am to 330pm,7pm to 1030pm(Mon-Sun)",Average,3.3,203
The Spice Valley,400,"Chinese,North Indian,Mughlai",Bhubaneswar,Jayadev Vihar,Casual Dining,12noon to 1030pm(Mon-Sun),Good,3.7,137
Ssaanchee's,600,"Oriya,Chinese,North Indian",Bhubaneswar,Chandrasekharpur,Casual Dining,"1130am to 330pm,630pm to 1030pm(Mon-Sun)",Good,3.7,188
BabuMoshai,500,North Indian,Bhubaneswar,Sahid Nagar,Casual Dining,"1145am to 330pm,645pm to 1030pm(Mon-Sun)",Good,3.8,116
Silver Paradise,300,North Indian,Bhubaneswar,Unit 4,Quick Bites,"1130am to 330pm,7pm to 1030pm(Mon-Sun)",Average,3.2,74
New Taj Fast Food,300,"North Indian,Chinese",Bhubaneswar,Sahid Nagar,Quick Bites,1230pm to 1030pm(Mon-Sun),Good,3.9,132
Abhiruchi,500,South Indian,Bhubaneswar,Chandrasekharpur,Casual Dining,"7am to 330pm,530pm to 1030pm(Mon-Sun)",Good,3.7,174
Curry Nation,450,"Bengali,Oriya,North Indian",Bhubaneswar,Chandrasekharpur,none,1145am to 1030pm(Mon-Sun),Good,3.9,110
