Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Pizza Pazza,400,"Pizza,Fast Food",Ludhiana,PAU,Quick Bites,11am to 1130pm(Mon-Sun),Average,3.2,138
PICKKK4LICKK,300,"North Indian,Chinese",Ludhiana,Ludhiana Junction,none,3pm to 1030pm(Mon-Sun),Good,3.8,72
Jaswant South Indian Dosa,250,South Indian,Ludhiana,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,137
The Chocolate Box,1000,"Continental,Italian,Desserts",Ludhiana,Radisson Blu Hotel-- Rajguru Nagar,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,125
Krishna Veg Dhaba,300,North Indian,Ludhiana,Samrala Chowk,Dhaba,8am to 12midnight(Mon-Sun),Good,3.8,141
Rawal Pindi Refreshment,150,"Street Food,North Indian",Ludhiana,Samrala Chowk,Quick Bites,7am to 5pm(Mon-Sun),Average,3.3,110
SitaRam's,200,"Mithai,Street Food",Ludhiana,Civil Lines,Sweet Shop,9am to 10pm(Mon-Sun),Good,3.8,96
New Basant Ice Cream,350,"Ice Cream,Fast Food,South Indian",Ludhiana,Ludhiana Junction,Quick Bites,930am to 1130pm(Mon-Sun),Good,3.6,141
Sharma Fast Food,200,Fast Food,Ludhiana,Sarabha Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,99
Bake & Cake,400,"Bakery,Desserts",Ludhiana,Hargobind Nagar,Bakery,9am to 11pm(Mon-Sun),Average,3.4,101
Motu Murge Wala,500,"Mughlai,North Indian",Ludhiana,Dugri,Dhaba,1pm to 1130pm(Mon-Sun),Good,3.6,147
#PB10,600,"North Indian,Mughlai,Chinese",Ludhiana,Civil Lines,Quick Bites,11am to 12noon(Mon-Sun),Good,3.5,86
Keys Cafe - Keys Select Hotel,1000,"North Indian,Continental",Ludhiana,Keys Hotel-- Pakhowal Road,Casual Dining,NA,Good,3.5,85
New New York Pizzeria,250,Pizza,Ludhiana,Ludhiana Junction,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,136
Eatfresh,400,"Fast Food,Beverages,Ice Cream",Ludhiana,Pakhowal Road,Quick Bites,1145am to 1030pm(Mon-Sun),Good,3.7,97
Verbena Brewpub & Lounge,1400,"North Indian,Chinese,Italian",Ludhiana,BRS Nagar,Casual Dining,"12noon to 10pm(Mon-Fri),11am to 11pm(Sat-Sun)",Good,3.9,72
Apna Chicken Corner,350,North Indian,Ludhiana,Hargobind Nagar,Quick Bites,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),6pm...",Very Good,4.1,154
The Burger Chef,300,"Fast Food,Burger",Ludhiana,PAU,Quick Bites,12noon to 3am(Mon-Sun),Average,3.3,147
Prem Dogra Catering Service,300,"North Indian,Chinese",Ludhiana,Dugri,none,"11am to 4pm,5pm to 10pm(Mon-Sun)",Good,3.6,70
Meshi Vaishnu Dhaba,300,North Indian,Ludhiana,Industrial Area,Quick Bites,11am to 1130pm(Mon-Sun),Very Good,4.0,900
King's Tandoori Food,300,"North Indian,Fast Food",Ludhiana,Model Town,Quick Bites,"2pm to 11pm(Mon-Thu),2pm to 1130pm(Fri-Sun)",Very Good,4.1,1550
KFC,500,"Burger,Fast Food",Ludhiana,Ludhiana Junction,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,1170
Gopal Ji Food Restaurant,200,"Chinese,Street Food",Ludhiana,Samrala Chowk,Quick Bites,8am to 11pm(Mon-Sun),Very Good,4.0,921
Rishi Vegetarian Dhaba (RVN),300,North Indian,Ludhiana,Model Town,Dhaba,7am to 11pm(Mon-Sun),Very Good,4.0,760
The Night Factory,500,"North Indian,Desserts,Beverages,Biryani,Pizza,Rolls",Ludhiana,BRS Nagar,none,7pm to 4am(Mon-Sun),Very Good,4.0,670
Captain Sam's,700,"Pizza,Fast Food",Ludhiana,Gurudev Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,370
Meshi Vegetarian Dhaba Corner Wala,250,"North Indian,Indian,Momos",Ludhiana,Industrial Area,Dhaba,11am to 12midnight(Mon-Sun),Very Good,4.1,656
Baba Chicken,1000,"North Indian,Mughlai,Chinese",Ludhiana,Model Town,Casual Dining,11am to 11pm(Mon-Sun),Excellent,4.6,1073
