Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Drunken Monkey,300,"Juices,Healthy Food",Indore,Vijay Nagar,Beverage Shop,9am to 12midnight(Mon-Sun),Very Good,4.4,207
La Pink Cafe,600,"Cafe,North Indian",Indore,New Palasia,Café,10am to 12midnight(Mon-Sun),Average,3.3,245
Four Seasons,850,North Indian,Indore,South Tukoganj,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,203
Mr. Bawarchi,500,"North Indian,Fast Food",Indore,Vijay Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.7,355
Indore Streat,320,"Chinese,Fast Food,Momos,Rolls",Indore,Vijay Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,212
Paneer King,400,"North Indian,Chinese,Continental,Italian",Indore,Jail Road,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,249
Lotus Hut,200,Fast Food,Indore,South Tukoganj,Quick Bites,10am to 1130pm(Mon-Sun),Good,3.9,246
Vijay Chaat House,200,"Mithai,Street Food",Indore,56 Dukan-- New Palasia,Sweet Shop,9am to 10pm(Mon-Sun),Excellent,4.5,564
Jail - The InDorii Cafe,400,Cafe,Indore,Navlakha,Café,930am to 11pm(Mon-Sun),Good,3.8,121
3 Sisters,600,"Thai,Italian,Mexican",Indore,Sudama Nagar,Casual Dining,12noon to 1130pm(Mon-Sun),Average,2.9,134
Saify Hotel,400,"North Indian,Mughlai",Indore,Bombay Bazaar,Quick Bites,9am to 3am(Mon-Sun),Good,3.9,166
Valentine Cafe & Bakery,400,"Fast Food,Bakery",Indore,Bhawar Kuan,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,236
Subway,500,"Healthy Food,Sandwich,Salad",Indore,Old Palasia,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,195
Chilli Grill,400,"North Indian,Chinese,Continental,Fast Food,Kebab",Indore,Vijay Nagar,Casual Dining,"12noon to 3am(Mon,Wed,Thu,Fri,Sat,Sun)...",Very Good,4.1,194
The Urban Gumti,450,"Cafe,Fast Food",Indore,Vijay Nagar,Café,1pm to 3am(Mon-Sun),Good,3.5,86
K2H,350,"North Indian,Chinese,Fast Food",Indore,Geeta Bhavan,none,12noon to 2am(Mon-Sun),Average,2.9,270
Karnawat Family Restaurant,600,"North Indian,Chinese,South Indian",Indore,Vijay Nagar,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.6,235
Nema's Food Island,450,"North Indian,Fast Food",Indore,Airport Road,Quick Bites,11am to 1130pm(Mon-Sun),Average,2.8,235
Chlorophyll,600,"Chinese,North Indian,Fast Food",Indore,Bhawar Kuan,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,198
Vinay Hotel,250,North Indian,Indore,YN Road,Quick Bites,1030am to 1130pm(Mon-Sun),Good,3.9,144
Bella Pizzeria,450,"Italian,Fast Food",Indore,Old Palasia,Casual Dining,"1pm to 11pm(Mon-Sat),4pm to 11pm(Sun)",Good,3.7,203
Sugar N Spice Restaurant,600,"North Indian,Chinese,South Indian",Indore,Sapna Sangeeta,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,200
Coco Nibs The Gourmet Cafe,500,Cafe,Indore,By Pass Road (North),Café,"4pm to 12midnight(Mon-Tue),12noon to 12midnight...",Very Good,4.1,96
Meals Lab,400,"North Indian,Chinese,Continental,Italian,Healthy Food",Indore,Annapurna Road,Quick Bites,8am to 3am(Mon-Sun),Very Good,4.1,137
Hotel Rajhans,400,North Indian,Indore,Sarafa Bazaar,Casual Dining,"11am to 830pm(Mon-Sat),10am to 830pm(Sun)",Good,3.8,1792
Mad-eira - The Sensation Hotel,700,"North Indian,Chinese",Indore,The Sensation Hotel - Rajendra Nagar,Casual Dining,6am to 3am(Mon-Sun),Good,3.7,204
Little Monk,1000,"North Indian,Italian,Chinese,Mughlai",Indore,MR 10 Road,Casual Dining,"11am to 1030pm(Mon-Fri),11am to 1130pm(Sat-Sun)",Very Good,4.2,381
Dhaba Junction,450,"North Indian,Chinese",Indore,Rajendra Nagar,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.9,238
Madni Non Veg Restaurant,400,"North Indian,Biryani",Indore,Gangwal Bus Stand,Casual Dining,11am to 12midnight(Mon-Sun),Very Good,4.1,197
Hidden Kitchen 54,300,"Fast Food,Beverages,North Indian",Indore,Vijay Nagar,Casual Dining,12noon to 2am(Mon-Sun),Good,3.5,282
Buddy's,500,"Cafe,Fast Food",Indore,South Tukoganj,Café,11am to 11pm(Mon-Sun),Average,3.4,146
Shreemaya Celebration,600,"Bakery,North Indian,South Indian,Fast Food",Indore,Hotel Shreemaya-- RNT Marg,Bakery,7am to 1030pm(Mon-Sun),Excellent,4.6,733
Namo Sandwich,500,Fast Food,Indore,Sudama Nagar,Quick Bites,1230pm to 1045pm(Mon-Sun),Very Good,4.4,781
The Sultan's,800,"Arabian,North Indian",Indore,Rau,Casual Dining,12noon to 12midnight(Mon-Sun),Very Good,4.1,191
Shawarma Grill & Momo Station,300,"Fast Food,Momos",Indore,Manik Bagh Road,Quick Bites,3pm to 11pm(Mon-Sun),Very Good,4.0,234
