Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Hotel Rajdhani,250,North Indian,Bhopal,Arera Colony,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.8,62
Dhaba Cafe,300,"Fast Food,Street Food,Italian,Sandwich,Pizza,Beverages",Bhopal,Maharana Pratap Nagar,Quick Bites,"1130am to 10pm(Mon-Sat),1230pm to 10pm(Sun)",Good,3.5,28
Mittal Kachori Centre,250,"Street Food,North Indian,Rajasthani",Bhopal,BHEL,Quick Bites,"8am to 10pm(Mon,Tue,Wed,Thu,Fri,Sun),8am to ...",Average,3.0,33
Amour Ice Cream,300,Ice Cream,Bhopal,Peer Gate Area,Dessert Parlor,11am to 1am(Mon-Sun),Very Good,4.0,74
Mahakaal Restaurant,400,"North Indian,Chinese",Bhopal,Jhangirabad,Quick Bites,11am to 10pm(Mon-Sun),Average,2.9,37
The Ultimate Foodie,300,North Indian,Bhopal,BHEL,Quick Bites,11am to 12midnight(Mon-Sun),Very Good,4.1,72
Kolkata Chole Bhature,200,North Indian,Bhopal,TT Nagar,none,930am to 1030pm(Mon-Sun),Good,3.5,26
Bay Of Bengal,550,"Chinese,Mughlai",Bhopal,Gulmohar Colony,Quick Bites,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),3pm...",Very Good,4.0,84
Bikaner Misthan Bhandar,150,"Mithai,Desserts",Bhopal,Kolar,Sweet Shop,"715am to 1215AM(Mon),11am to 10pm(Tue-Sun)",Good,3.6,24
Dosa Junction,400,South Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,130pm to 1030pm(Mon-Sun),Average,3.3,45
Spicy Fast Food Center,250,"North Indian,Chinese",Bhopal,Airport Area,Quick Bites,11am to 10pm(Mon-Sun),Good,3.6,26
Indian Tea House,200,"Beverages,Fast Food",Bhopal,Peer Gate Area,Beverage Shop,12noon to 1230AM(Mon-Sun),Very Good,4.0,104
Mamma's Burger,300,Burger,Bhopal,Kohefiza,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.6,41
Dilli Da Zaika,500,"North Indian,Continental,Chinese",Bhopal,Gulmohar Colony,Casual Dining,11am to 1030pm(Mon-Sun),Average,3.4,28
Chappan Bhog,400,"Street Food,Desserts",Bhopal,TT Nagar,Quick Bites,8am to 1030pm(Mon-Sun),Average,2.6,27
Hotel Afghan,400,Afghan,Bhopal,Kohefiza,Quick Bites,12noon to 11pm(Mon-Sun),Very Good,4.0,102
Abaking,350,"Bakery,Desserts,Fast Food",Bhopal,Arera Colony,Bakery,10am to 10pm(Mon-Sun),Good,3.6,20
Mumbai Delights,250,"North Indian,Fast Food",Bhopal,Gulmohar Colony,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.7,29
The Local Eatery,500,Fast Food,Bhopal,Gulmohar Colony,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.8,26
Raju South Indian Corner,300,South Indian,Bhopal,Maharana Pratap Nagar,Quick Bites,9am to 6pm(Mon-Sun),Good,3.7,39
Navratna,350,North Indian,Bhopal,Hoshangabad Road,Quick Bites,1230pm to 1130pm(Mon-Sun),Good,3.8,66
