Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Thakur's Wraps & Rolls,150,"Rolls,Momos,Fast Food",Delhi NCR,Laxmi Nagar,Quick Bites,1pm to 1030pm(Mon-Sun),Average,3.3,13
Food Yummies Tiffin Services,200,North Indian,Delhi NCR,South City 1,none,11am to 1030pm(Mon-Sun),Average,3.3,12
Lime Kitchen,600,"North Indian,Chinese,Thai",Delhi NCR,Sector 125-- Noida,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,13
Coconut,300,"Fast Food,South Indian,Biryani",Delhi NCR,Subhash Nagar,Quick Bites,9am to 12midnight(Mon-Sun),Average,3.2,9
Chunky Chicken,400,North Indian,Delhi NCR,Netaji Subhash Place,Quick Bites,"1pm to 1130pm(Mon,Wed,Thu,Fri,Sun),Closed...",Good,3.5,31
The Lazy Chef,300,Continental,Delhi NCR,Sector 4-- Noida,none,11am to 11pm(Mon-Sun),Average,3.2,4
Cafe Bravo,450,"Cafe,Fast Food",Delhi NCR,Shahpur Jat,Café,10am to 930pm(Mon-Sun),Average,3.3,10
Niteekas Restaurant,500,North Indian,Delhi NCR,Sector 72-- Noida,none,11am to 11pm(Mon-Sun),Average,3.2,9
Hunger Point,400,"Chinese,North Indian",Delhi NCR,Sector 83-- Gurgaon (Gurugram),Quick Bites,12noon to 1015pm(Mon-Sun),Average,2.9,15
Rawat Bakery,400,Bakery,Delhi NCR,Najafgarh,Bakery,9am to 9pm(Mon-Sun),Average,3.2,7
Sindhi Chicken,300,North Indian,Delhi NCR,Shastri Park,none,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.1,6
Yuvraj Cafe & Caters,300,North Indian,Delhi NCR,Palam Vihar,Quick Bites,10am to 1030pm(Mon-Sun),Average,3.3,12
Lazeez-E-Zuba,600,North Indian,Delhi NCR,Hauz Khas,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,11
La Patisserie - Taj City Centre Gurugram,1000,"Bakery,Desserts,Beverages",Delhi NCR,Taj City Centre Gurugram-- Sector 44-- Gurgaon,Bakery,11am to 8pm(Mon-Sun),Average,3.3,13
One Stop Corner,250,"Chinese,Fast Food",Delhi NCR,Vasundhara Enclave,none,12noon to 12midnight(Mon-Sun),Average,3.1,5
Chinese & More,400,"North Indian,Chinese",Delhi NCR,Vikaspuri,Quick Bites,"4pm to 11pm(Mon,Wed),Closed(Tue),240pm to ...",Average,3.4,12
Tadkalab,1200,"North Indian,Biryani",Delhi NCR,Golf Course Road,Casual Dining,1030am to 1230AM(Mon-Sun),Average,3.2,4
Ambrosia Cakes And Chocolates,400,Desserts,Delhi NCR,Malviya Nagar,none,11am to 1030pm(Mon-Sun),Average,3.1,6
Ali's Dastakhwan Family Restaurant,500,North Indian,Delhi NCR,Dilshad Garden,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,21
GRUBBZ,500,North Indian,Delhi NCR,Sector 45-- Noida,none,4pm to 12midnight(Mon-Sun),Average,3.1,4
Rasoi Tadka,500,"Chinese,North Indian,Mughlai",Delhi NCR,Vasant Kunj,none,11am to 11pm(Mon-Sun),Average,3.2,9
Sundar Paratha,100,North Indian,Delhi NCR,Jangpura,none,10am to 11pm(Mon-Sun),Average,3.1,6
Shahi Chicken Biryani,150,"North Indian,Biryani",Delhi NCR,Sector 7-- Faridabad,Quick Bites,"10am to 8pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,2.9,7
Kwality Pure Veg Food,300,North Indian,Delhi NCR,Shahdara,Quick Bites,6pm to 11pm(Mon-Sun),Average,3.1,8
The Spoon Restaurant,400,"North Indian,Chinese",Delhi NCR,Manesar,Casual Dining,10am to 10pm(Mon-Sun),Good,3.5,35
Cookspick,500,Bakery,Delhi NCR,Uttam Nagar,Bakery,11am to 11pm(Mon-Sun),Average,2.9,14
Biryani & Muglai House,500,"Biryani,Mughlai",Delhi NCR,Jaipuria Sunrise Plaza-- Indirapuram,none,"11am to 1130pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Average,2.9,6
Cafe Hungry Birds,200,"Pizza,Fast Food",Delhi NCR,Uttam Nagar,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.6,47
Oliver's Cafe,500,"Chinese,North Indian,Beverages",Delhi NCR,Vasundhara,Casual Dining,"10am to 10pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.2,8
Curry Art,650,North Indian,Delhi NCR,Rohini,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,13
Uddhar Restaurant,500,"North Indian,Chinese",Delhi NCR,Ardee City,Quick Bites,10am to 11pm(Mon-Sun),Average,3.2,10
Chef's Kitchen,300,"North Indian,Chinese",Delhi NCR,Vikaspuri,Casual Dining,12noon to 11pm(Mon-Sun),Average,3.1,4
The Chef Point,500,"Chinese,Continental",Delhi NCR,Azadpur,none,730am to 11pm(Mon-Sun),Average,3.2,4
Rolls Tree,200,Rolls,Delhi NCR,Janakpuri,none,5pm to 11pm(Mon-Sun),Average,3.2,6
Sankalp,750,South Indian,Delhi NCR,Sector 50-- Gurgaon,Casual Dining,8am to 11pm(Mon-Sun),Very Good,4.4,631
Kake Da Hotel,600,"North Indian,Kebab",Delhi NCR,Connaught Place,Casual Dining,12noon to 12midnight(Mon-Sun),Good,3.9,3015
Khidmat,750,"North Indian,Mughlai,Chinese",Delhi NCR,Sector 50-- Noida,Casual Dining,"1130am to 330pm,630pm to 1130pm(Mon-Sun)",Very Good,4.2,700
The Pint Room,1700,"Finger Food,Continental,Italian",Delhi NCR,Vasant Vihar,Bar,12noon to 1am(Mon-Sun),Good,3.9,247
New Urban Cuisine,500,"North Indian,Chinese,Mughlai",Delhi NCR,Sector 86-- Faridabad,Casual Dining,11am to 4am(Mon-Sun),Good,3.6,138
Late Night Xpress,1000,"North Indian,Chinese,Continental",Delhi NCR,Punjabi Bagh,none,6pm to 5am(Mon-Sun),Very Good,4.0,56
