Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Sikander Restaurant,300,North Indian,Agra,Sikandra,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,9
Jalsa Restaurant,400,"North Indian,Italian",Agra,Sikandra,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.5,14
Kohinoor Bar & Restaurant,800,"North Indian,Continental,Chinese",Agra,Civil Lines,Casual Dining,12noon to 12midnight(Mon-Sun),Average,2.9,11
Deep Corner,300,Bakery,Agra,Shahganj,Bakery,10am to 11pm(Mon-Sun),Average,3.3,11
Baskin Robin,500,"Desserts,Ice Cream",Agra,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,14
Good Friend Cafe,400,Fast Food,Agra,Tajganj,Quick Bites,24,Average,2.9,16
Taj Juice And Ice- Cream Parlour,200,"Juices,Ice Cream",Agra,Shahganj,Beverage Shop,11am to 11pm(Mon-Sun),Average,3.1,10
Spice Darbar Family Restaurant,500,"North Indian,Chinese,Fast Food",Agra,Tajganj,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.3,7
Thikana,800,"Cafe,Italian,Mexican,Continental,North Indian",Agra,Kuberpur,Casual Dining,3pm to 11pm(Mon-Sun),Average,3.0,7
Ravi Dosa Corner,150,South Indian,Agra,Arjun Nagar,Quick Bites,5pm to 11pm(Mon-Sun),Average,3.3,16
Shri Krishna Vaishno Bhojanalaya,350,North Indian,Agra,Civil Lines,Casual Dining,9am to 12midnight(Mon-Sun),Average,3.4,13
Kela Devi Patties,250,"Fast Food,Desserts",Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,6
Zero Degree - Pio,150,"Beverages,Desserts",Agra,Tajganj,Beverage Shop,6pm to 12midnight(Mon-Sun),Good,3.5,12
Mama's Egg Corner,200,Lebanese,Agra,Agra Cantt,Quick Bites,2pm to 11pm(Mon-Sun),Average,3.1,7
B.G foods,300,"Rolls,Sandwich,Burger,Pizza,Bakery",Agra,Mantola,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,5
Shanti Food Court,400,"North Indian,South Indian,Continental,Fast Food",Agra,Sikandra,Quick Bites,10am to 11pm(Mon-Sun),Average,2.8,12
Shri Giriraj Bhojanalaya,400,"North Indian,Fast Food",Agra,Tajganj,Bhojanalya,11am to 11pm(Mon-Sun),Average,3.2,6
